email,contains_win,contains_free,contains_offer,contains_click,is_weekend,is_unknown_sender,word_count,num_special_chars,num_digits,sent_time
no_spam,0,0,0,0,0,1,46,5,0,0
spam,1,1,1,0,1,1,63,0,2,22
no_spam,0,0,0,0,0,0,63,10,3,19
no_spam,1,1,0,0,0,0,52,10,4,21
spam,0,1,1,1,1,0,79,10,5,15
no_spam,0,0,0,0,0,1,76,1,0,23
no_spam,1,0,1,0,0,0,79,10,0,8
spam,0,1,0,1,1,0,9,3,1,7
spam,0,0,1,1,1,1,33,5,1,21
no_spam,0,1,0,1,0,0,84,4,1,16
spam,1,1,1,1,1,1,82,1,0,7
no_spam,0,0,1,1,0,0,100,10,2,23
no_spam,0,0,1,0,0,1,61,2,5,20
no_spam,0,0,1,0,0,1,88,9,0,15
spam,0,1,0,0,1,1,39,4,0,23
no_spam,0,0,0,0,0,0,55,0,1,5
no_spam,0,0,0,1,0,0,44,0,2,23
no_spam,0,0,0,0,1,0,76,0,2,9
no_spam,0,0,0,0,0,0,93,9,2,12
no_spam,0,0,0,0,0,0,85,5,1,4
no_spam,1,0,0,1,1,0,53,7,1,3
no_spam,0,0,0,0,0,0,5,4,0,7
no_spam,1,1,0,0,0,0,88,8,3,17
no_spam,0,0,0,0,0,0,36,2,0,23
no_spam,1,1,0,0,0,0,35,2,1,11
no_spam,0,0,1,0,0,0,50,10,0,8
no_spam,0,0,0,0,1,1,49,5,1,10
spam,1,1,1,1,1,0,73,10,2,15
no_spam,1,0,1,0,0,0,82,5,0,13
no_spam,1,1,1,0,1,0,5,0,4,20
no_spam,0,0,0,0,0,0,5,3,2,10
no_spam,0,0,0,1,0,0,49,7,0,5
no_spam,0,0,0,1,0,0,86,10,5,0
no_spam,0,0,0,0,0,0,82,8,1,4
no_spam,1,0,0,0,0,0,25,5,5,19
no_spam,0,0,0,0,0,0,55,5,0,0
no_spam,1,1,0,0,1,0,73,9,2,19
no_spam,0,1,0,0,0,0,43,3,3,16
no_spam,1,1,1,0,0,1,9,9,3,0
no_spam,1,0,0,0,0,0,5,5,4,21
no_spam,0,0,0,0,1,0,86,2,0,5
no_spam,0,0,0,0,1,0,34,3,1,16
no_spam,1,1,0,0,0,0,14,10,5,14
no_spam,0,0,0,0,0,0,31,4,0,23
spam,1,1,1,0,0,1,6,0,0,23
no_spam,0,0,0,1,0,0,57,10,2,5
no_spam,0,1,0,0,0,0,25,7,0,10
spam,1,1,1,0,1,1,17,1,5,14
spam,0,0,1,1,1,0,100,9,2,18
no_spam,0,0,0,0,0,0,5,5,5,23
no_spam,1,0,0,0,0,1,44,5,0,0
spam,1,1,0,0,1,1,80,0,2,23
no_spam,0,0,1,1,0,0,78,0,1,3
no_spam,1,0,0,0,1,1,87,2,1,6
no_spam,0,1,0,1,0,0,25,3,3,0
no_spam,0,0,0,1,0,0,100,6,0,18
no_spam,0,0,0,0,0,1,47,3,4,23
no_spam,0,0,0,1,0,0,21,0,3,8
no_spam,0,0,0,0,0,1,19,5,0,19
no_spam,0,0,0,1,0,0,100,4,1,0
no_spam,0,0,1,0,0,0,64,10,3,15
no_spam,1,0,0,0,0,0,49,6,0,4
no_spam,0,0,0,0,0,0,5,0,3,23
no_spam,0,0,0,0,0,0,71,4,2,0
spam,1,0,1,1,1,1,62,9,0,11
no_spam,0,0,0,1,0,0,39,0,0,18
no_spam,0,0,0,1,0,0,21,5,0,7
no_spam,0,0,0,1,0,1,58,3,1,8
no_spam,0,0,0,0,0,0,36,0,5,0
no_spam,0,1,0,0,1,0,63,10,4,23
no_spam,0,0,0,0,0,0,88,6,1,15
no_spam,0,0,0,0,0,0,40,9,2,21
no_spam,0,0,1,0,0,0,69,0,5,14
no_spam,0,0,0,0,0,0,84,10,2,19
no_spam,1,0,0,0,0,0,48,1,2,6
no_spam,0,0,0,0,0,0,100,9,3,0
no_spam,0,0,0,0,0,0,14,10,2,4
no_spam,0,0,0,0,1,0,64,9,3,23
spam,1,1,1,0,1,1,46,2,1,17
no_spam,1,0,0,0,0,0,49,0,0,2
no_spam,0,0,0,1,0,0,78,10,1,0
spam,1,1,0,0,0,1,31,9,4,11
no_spam,0,0,0,0,0,0,25,10,0,5
no_spam,1,0,0,0,0,0,35,0,0,23
no_spam,0,0,0,0,0,0,100,2,1,0
no_spam,0,0,0,0,0,0,50,2,0,6
no_spam,0,0,0,1,0,0,44,5,1,12
no_spam,0,0,0,0,0,0,5,6,0,5
no_spam,0,1,1,1,0,0,19,2,0,1
no_spam,0,0,0,0,0,1,63,0,0,22
no_spam,0,0,0,0,0,0,26,4,3,0
no_spam,0,1,0,1,0,0,23,7,2,0
no_spam,1,0,0,0,0,0,35,0,0,0
no_spam,0,0,0,0,0,0,61,0,4,17
spam,1,1,1,0,1,1,41,10,0,0
no_spam,0,1,0,1,0,0,72,0,0,6
no_spam,0,0,0,0,0,0,100,1,1,10
no_spam,0,0,0,0,1,1,41,2,0,23
no_spam,0,0,1,1,0,0,100,5,2,23
no_spam,0,1,1,0,0,0,72,1,5,14
no_spam,0,0,0,0,1,0,72,6,0,23
no_spam,0,0,0,1,0,1,28,8,0,19
no_spam,0,0,0,0,0,0,100,0,3,23
no_spam,0,0,0,0,0,0,81,4,1,18
spam,1,1,1,1,1,1,20,3,3,6
no_spam,0,0,1,1,0,0,72,8,0,4
no_spam,1,1,0,1,0,0,73,8,0,14
no_spam,0,0,0,0,1,0,15,4,4,13
spam,1,1,0,1,1,1,68,8,5,21
no_spam,0,0,0,1,0,0,54,7,0,12
no_spam,0,0,0,0,0,0,20,9,1,9
spam,1,1,1,0,1,1,100,6,2,16
spam,0,1,1,0,1,1,83,8,4,0
spam,1,1,1,0,1,1,100,6,1,18
no_spam,1,0,0,0,0,0,54,4,2,0
no_spam,0,0,0,1,0,0,49,0,2,10
no_spam,0,0,0,0,0,0,56,2,1,18
spam,1,1,0,0,1,1,51,7,0,13
no_spam,0,1,1,0,0,0,8,3,3,0
no_spam,0,0,0,0,0,1,39,8,0,6
no_spam,1,0,0,0,1,0,86,6,0,10
spam,1,1,1,1,1,1,42,9,4,2
no_spam,0,0,0,0,1,0,66,0,3,2
no_spam,0,0,0,1,0,0,64,0,0,21
no_spam,1,0,0,1,0,0,40,0,0,1
no_spam,0,0,1,0,0,0,51,4,3,10
no_spam,1,0,0,0,0,0,44,1,1,15
no_spam,0,0,1,0,0,0,97,6,2,7
no_spam,0,0,0,1,1,0,100,9,3,14
no_spam,1,0,0,0,0,0,100,9,0,9
no_spam,0,1,0,0,1,1,40,1,1,13
no_spam,0,1,0,1,1,0,77,2,1,6
no_spam,0,0,0,1,0,0,52,5,0,3
no_spam,0,0,0,0,0,1,71,0,0,7
no_spam,0,0,0,0,0,1,26,1,2,23
no_spam,0,0,0,0,0,1,64,0,5,23
no_spam,0,0,0,0,1,0,64,4,0,17
no_spam,0,0,0,0,0,0,55,6,5,22
spam,0,1,0,1,1,1,59,6,1,23
no_spam,1,0,0,0,0,0,32,2,4,6
spam,1,1,1,1,1,1,73,10,0,15
no_spam,0,1,1,0,0,0,100,6,5,20
no_spam,0,0,0,0,0,0,86,8,3,21
spam,1,1,1,0,1,1,46,1,5,5
no_spam,0,0,0,0,0,0,34,4,2,15
no_spam,0,0,0,1,0,1,67,10,0,5
no_spam,0,0,0,0,0,1,31,7,1,15
no_spam,0,0,0,1,0,0,21,0,0,6
spam,0,1,1,0,1,1,100,4,0,12
spam,0,1,1,1,1,1,46,5,0,8
spam,1,1,1,1,1,1,76,1,0,0
no_spam,1,0,1,1,0,0,5,6,4,23
no_spam,1,0,0,0,0,0,77,8,3,10
spam,1,1,1,1,0,0,42,0,1,3
no_spam,0,0,1,1,1,0,83,5,0,16
no_spam,0,0,0,0,1,0,80,2,2,19
no_spam,0,0,0,1,0,0,32,6,3,23
no_spam,0,0,1,0,0,0,74,4,3,0
spam,1,0,1,1,0,0,33,7,1,6
no_spam,0,1,0,0,0,0,56,9,0,11
spam,0,1,1,0,1,1,30,0,0,11
no_spam,0,0,0,0,0,0,5,9,2,4
no_spam,0,0,1,0,1,0,7,9,0,0
no_spam,0,0,0,0,0,0,65,9,5,5
spam,1,1,1,0,1,1,76,6,4,10
no_spam,1,1,0,1,0,1,61,5,1,0
no_spam,0,0,0,0,0,0,14,8,1,20
no_spam,0,0,0,0,0,1,79,0,3,23
spam,1,0,1,1,1,1,9,4,0,20
no_spam,0,1,0,1,1,1,5,4,3,23
spam,1,1,1,0,0,0,5,2,5,23
no_spam,1,1,1,0,0,0,45,6,0,16
no_spam,1,1,0,0,0,0,80,3,0,23
no_spam,0,0,0,0,0,0,17,2,0,0
no_spam,0,1,0,0,0,0,26,7,0,13
no_spam,1,0,0,1,0,0,74,5,4,21
no_spam,0,0,0,0,0,0,13,1,3,20
no_spam,1,0,1,0,0,0,65,1,4,8
spam,1,1,1,1,1,0,32,3,2,8
no_spam,0,0,0,0,0,0,62,7,2,10
no_spam,0,0,0,1,0,0,48,3,5,7
spam,1,1,1,1,1,0,43,1,0,8
no_spam,0,0,0,0,0,0,30,0,0,21
no_spam,0,1,0,0,0,0,12,1,4,14
spam,1,1,0,1,0,1,68,10,4,11
no_spam,0,0,0,1,0,0,37,6,0,18
no_spam,0,0,0,1,0,0,87,2,0,6
no_spam,1,0,0,0,0,0,71,1,1,14
spam,0,1,1,1,1,0,46,0,0,5
no_spam,0,1,0,0,1,0,7,9,1,0
no_spam,0,0,0,0,1,0,10,9,0,9
spam,1,1,1,1,1,1,35,10,1,0
spam,1,0,1,0,1,1,88,0,2,8
no_spam,0,0,0,0,0,0,43,7,2,15
no_spam,0,0,0,0,0,0,29,10,0,0
no_spam,0,1,1,0,0,0,89,0,2,13
no_spam,0,0,1,0,1,1,77,4,4,5
no_spam,0,0,1,1,0,0,96,2,2,9
no_spam,0,0,1,0,1,0,51,0,3,19
spam,1,1,1,1,1,1,70,9,0,11
spam,1,1,0,0,1,1,5,10,2,19
no_spam,1,1,0,0,0,0,70,0,5,17
spam,1,1,0,1,1,1,56,6,0,8
no_spam,0,0,1,0,0,0,63,3,2,22
spam,0,1,1,1,1,1,64,4,3,23
no_spam,1,0,0,0,0,0,47,8,0,10
no_spam,0,0,1,0,1,0,37,0,0,13
spam,0,0,0,1,1,1,26,0,0,12
no_spam,0,1,0,0,0,0,32,0,0,23
no_spam,0,0,1,0,0,0,28,0,1,10
no_spam,0,0,0,0,0,0,9,8,0,20
no_spam,0,0,0,1,0,1,62,2,4,18
no_spam,0,0,0,0,0,0,41,4,3,16
no_spam,0,0,1,0,1,0,65,4,2,14
no_spam,0,0,0,1,1,0,57,0,2,8
no_spam,1,1,1,0,1,1,86,6,1,6
no_spam,0,0,0,0,1,1,41,0,2,4
no_spam,0,1,0,0,1,0,74,4,4,9
spam,1,1,0,1,1,1,37,1,0,23
no_spam,1,0,0,1,0,0,29,10,5,21
no_spam,0,1,0,0,0,0,15,4,0,7
no_spam,0,0,0,0,0,0,80,4,0,22
spam,1,1,1,1,1,0,35,0,0,20
no_spam,0,0,0,0,0,0,39,10,0,10
no_spam,0,0,0,0,1,0,55,10,1,8
no_spam,0,0,0,0,0,1,96,2,2,14
no_spam,0,0,0,0,0,0,55,2,1,0
no_spam,0,0,1,1,1,0,99,8,3,14
spam,1,0,1,0,1,0,15,6,2,16
spam,0,1,1,1,0,1,52,1,5,23
no_spam,0,0,0,0,1,1,79,4,0,5
no_spam,0,0,0,0,0,0,55,4,2,23
spam,1,1,1,0,1,1,56,10,0,15
no_spam,0,0,0,0,1,0,93,10,1,11
no_spam,0,0,1,0,0,1,35,0,0,13
no_spam,0,0,0,0,0,0,14,8,0,7
no_spam,0,0,0,0,0,0,50,6,2,12
no_spam,1,0,0,1,0,0,64,0,5,19
no_spam,0,0,1,0,0,1,70,8,4,21
spam,0,1,0,1,0,0,5,4,5,7
spam,0,1,1,1,1,1,100,9,2,7
no_spam,0,0,0,1,1,0,58,5,0,18
no_spam,0,0,0,0,0,0,90,9,2,18
spam,1,0,0,1,1,1,43,5,5,13
spam,1,1,0,1,0,1,50,0,0,7
no_spam,0,0,0,0,0,0,67,6,3,9
spam,1,0,1,1,1,1,92,0,4,1
spam,0,1,0,1,1,1,5,4,4,17
no_spam,0,0,1,1,0,0,100,0,0,0
no_spam,1,0,0,1,1,0,35,3,2,9
no_spam,1,0,0,1,0,0,57,1,1,8
no_spam,1,0,0,0,0,1,53,0,0,20
no_spam,1,0,1,0,0,0,46,6,0,10
spam,1,1,1,1,1,0,40,0,1,12
no_spam,1,0,0,1,1,0,83,3,1,14
no_spam,0,0,0,0,1,0,5,10,0,14
no_spam,0,0,0,0,0,0,6,0,0,20
no_spam,0,0,0,1,0,0,75,9,2,20
spam,1,1,1,0,1,1,53,4,0,9
no_spam,0,1,0,0,1,0,62,0,4,2
no_spam,0,0,0,0,0,1,76,3,0,23
no_spam,0,0,1,0,1,0,5,10,2,7
no_spam,0,0,0,1,0,0,62,6,4,13
no_spam,0,0,0,0,1,0,44,2,0,7
no_spam,0,0,1,0,0,0,23,6,0,6
no_spam,0,1,0,1,0,0,94,5,0,4
no_spam,1,0,0,0,0,0,41,0,5,10
no_spam,0,0,0,1,0,0,78,6,3,9
no_spam,1,0,1,0,0,1,83,5,3,11
spam,1,1,0,1,1,1,100,0,3,15
no_spam,0,0,1,0,0,0,58,6,0,13
no_spam,0,0,0,0,0,1,40,0,5,5
no_spam,0,0,0,0,0,0,39,5,0,19
no_spam,0,1,0,0,1,0,82,0,1,8
no_spam,0,0,1,0,0,0,5,4,3,16
no_spam,0,0,0,1,0,0,34,6,1,16
spam,1,0,1,0,0,1,34,0,0,10
no_spam,0,0,0,0,0,0,37,7,3,17
no_spam,1,1,0,0,0,0,77,6,4,7
no_spam,0,0,0,1,0,1,12,6,0,1
spam,1,1,1,1,1,1,84,10,3,0
no_spam,0,0,0,0,0,0,35,4,0,1
no_spam,0,1,0,1,0,1,86,6,1,0
no_spam,0,0,1,1,1,1,21,1,1,0
no_spam,0,0,1,0,1,0,5,10,2,0
no_spam,0,1,0,0,0,0,70,10,2,0
spam,1,1,1,0,1,1,35,6,5,2
no_spam,0,0,0,0,0,0,32,2,2,13
no_spam,0,1,0,1,0,0,70,3,0,7
no_spam,0,1,1,0,1,0,87,0,2,9
no_spam,0,1,1,0,0,0,49,7,4,14
no_spam,0,0,0,1,0,0,64,5,1,4
no_spam,0,0,0,0,0,1,77,5,2,0
spam,1,1,1,0,1,1,35,6,3,4
no_spam,0,0,0,0,1,0,75,0,4,23
no_spam,0,0,1,1,0,0,90,8,0,14
no_spam,0,0,0,1,0,0,44,5,0,4
no_spam,0,0,1,0,0,0,26,9,2,5
no_spam,1,1,1,0,0,1,100,9,2,7
no_spam,0,1,0,0,0,0,5,0,1,22
no_spam,0,0,1,0,0,0,76,10,2,4
spam,1,0,0,1,0,0,34,0,0,22
spam,0,1,1,1,1,1,45,5,0,16
no_spam,0,0,0,0,0,0,69,3,3,23
no_spam,1,0,0,1,0,1,27,8,2,9
no_spam,0,0,0,1,0,0,71,4,0,10
no_spam,1,0,0,0,0,0,52,3,5,8
no_spam,0,1,0,0,0,0,93,4,2,23
no_spam,0,0,0,0,1,0,55,0,4,11
no_spam,0,0,0,0,0,0,100,9,2,0
no_spam,0,0,1,0,0,0,50,5,0,23
no_spam,0,0,1,0,0,0,86,2,2,6
no_spam,0,0,0,0,0,0,97,3,4,0
no_spam,0,0,0,1,0,1,42,0,2,9
no_spam,0,1,0,0,0,1,5,3,0,16
no_spam,0,0,0,0,0,0,77,2,2,18
no_spam,0,0,0,0,1,0,24,4,1,21
spam,1,1,1,1,1,0,89,3,5,4
no_spam,1,0,0,0,0,0,69,0,3,6
no_spam,0,0,0,0,0,0,14,6,0,23
no_spam,0,0,0,0,0,0,74,0,0,14
no_spam,0,0,1,0,0,0,35,6,1,12
no_spam,1,0,0,0,0,0,35,10,0,11
no_spam,0,0,0,0,0,0,25,10,3,4
spam,0,1,1,1,1,1,52,3,2,21
spam,0,1,1,0,0,1,57,4,0,12
no_spam,0,0,0,0,0,0,85,1,2,6
no_spam,1,0,0,1,0,0,83,5,3,7
no_spam,1,0,0,1,0,0,95,8,3,23
no_spam,0,0,1,0,0,0,15,2,3,18
spam,0,1,1,0,0,0,39,5,1,19
no_spam,0,0,1,0,0,0,74,8,2,23
no_spam,0,0,0,0,0,0,68,0,3,23
no_spam,0,0,1,1,0,0,29,1,4,10
no_spam,1,0,0,0,1,0,39,0,1,14
no_spam,1,0,0,0,0,0,51,7,1,0
no_spam,0,0,0,0,1,0,98,10,1,4
no_spam,0,0,0,0,0,1,28,0,3,19
spam,1,1,0,0,1,1,28,7,1,16
spam,1,1,1,1,0,0,97,2,3,10
no_spam,0,0,0,0,0,0,17,5,5,9
no_spam,1,1,1,0,0,1,12,3,3,12
no_spam,0,0,0,0,0,1,100,5,3,5
no_spam,0,0,0,0,0,1,26,0,1,0
no_spam,0,0,0,0,0,1,68,4,0,19
no_spam,0,0,0,0,1,0,74,0,1,10
no_spam,0,0,0,0,0,1,71,0,2,9
no_spam,1,1,0,0,0,0,25,5,5,19
no_spam,0,1,0,0,0,0,59,3,3,22
no_spam,0,0,0,0,0,1,66,8,2,14
spam,1,0,1,1,1,1,72,6,3,13
spam,1,1,1,1,0,1,17,8,3,14
no_spam,0,0,0,1,0,0,44,2,4,5
spam,0,1,1,0,1,1,60,7,0,6
no_spam,1,0,0,0,0,1,36,2,2,13
spam,1,0,1,0,1,1,50,7,2,12
spam,0,0,0,1,0,1,14,2,4,19
no_spam,0,0,0,1,0,0,19,1,1,4
no_spam,0,0,0,1,0,0,81,0,0,6
no_spam,1,0,0,0,0,1,33,6,1,14
no_spam,1,0,0,1,0,0,45,7,3,22
no_spam,1,0,0,0,0,0,100,7,0,23
no_spam,0,0,0,0,0,0,53,0,0,21
no_spam,0,0,0,1,0,1,41,10,0,14
spam,1,0,1,0,1,1,23,0,3,6
spam,1,1,1,1,1,0,64,4,0,0
no_spam,0,0,1,0,0,0,25,3,3,5
no_spam,0,0,1,0,0,0,22,0,0,10
no_spam,0,0,0,0,0,0,50,1,0,8
no_spam,0,0,0,0,0,0,94,10,4,20
spam,0,0,0,0,1,0,92,6,0,12
no_spam,0,0,0,0,0,1,78,8,4,22
no_spam,0,0,0,0,0,0,35,0,0,7
no_spam,0,0,0,0,0,0,85,2,3,11
no_spam,1,0,0,1,0,1,5,9,3,0
no_spam,0,1,0,0,0,1,32,10,2,14
spam,0,0,0,1,1,1,46,4,3,14
no_spam,0,0,0,0,0,0,8,1,5,10
no_spam,0,0,1,0,0,0,37,2,0,12
no_spam,0,0,0,0,1,0,14,6,0,16
spam,1,1,1,1,1,0,71,3,0,23
spam,1,1,1,1,1,1,84,4,0,10
no_spam,0,0,0,0,0,0,5,7,0,0
no_spam,0,0,1,0,0,1,93,3,2,16
no_spam,0,0,0,0,0,0,14,3,2,8
no_spam,1,0,1,1,0,0,7,10,1,14
spam,1,1,1,1,0,1,63,0,0,10
no_spam,0,0,0,0,0,0,24,0,2,17
no_spam,0,0,1,0,0,0,73,10,5,11
no_spam,0,0,1,0,0,1,49,8,0,10
no_spam,0,0,0,1,0,0,32,0,5,0
no_spam,0,0,1,0,1,0,100,9,3,23
no_spam,0,1,0,0,1,0,42,5,3,11
no_spam,0,0,0,0,0,1,75,4,5,21
no_spam,1,0,0,1,1,0,34,2,1,20
no_spam,1,1,0,0,0,0,35,10,4,1
no_spam,1,0,0,1,0,0,51,6,2,16
no_spam,0,0,0,0,0,0,33,7,4,4
no_spam,0,0,0,1,1,0,11,0,3,19
no_spam,1,0,0,0,0,0,57,10,0,18
no_spam,0,0,1,0,0,0,5,0,2,5
no_spam,1,0,0,0,0,0,48,3,0,9
no_spam,0,0,0,0,0,0,12,4,3,10
no_spam,0,0,0,0,0,0,100,0,3,23
spam,1,1,0,0,1,1,65,0,0,1
no_spam,0,1,1,1,1,0,44,0,1,23
no_spam,0,0,0,1,0,0,26,9,0,2
no_spam,0,0,0,0,0,1,5,0,0,13
no_spam,1,0,0,0,0,1,64,2,0,7
no_spam,0,0,0,1,0,0,54,10,5,23
no_spam,0,0,0,0,0,0,5,0,5,15
no_spam,1,0,0,1,1,0,100,8,4,8
no_spam,0,0,0,1,0,0,38,5,2,9
no_spam,0,1,0,0,0,0,20,5,2,9
spam,1,1,1,0,0,1,66,1,0,6
no_spam,0,0,0,0,0,0,87,0,0,13
no_spam,0,0,0,0,0,0,77,8,4,5
no_spam,0,0,0,1,0,0,74,10,0,17
no_spam,0,0,0,1,1,0,41,4,1,4
no_spam,1,1,0,0,0,1,65,10,0,10
no_spam,0,0,0,0,0,1,32,7,2,9
no_spam,0,0,0,0,0,1,100,7,2,12
spam,1,1,1,1,0,0,55,10,0,6
spam,0,1,1,1,1,1,37,9,1,19
no_spam,0,0,0,1,0,0,49,2,3,6
no_spam,0,0,0,0,0,0,73,1,0,0
no_spam,0,1,0,0,1,0,24,10,1,15
no_spam,0,1,1,1,0,0,55,1,5,22
no_spam,0,0,0,1,0,0,35,8,0,17
spam,0,1,1,0,1,1,69,7,2,16
no_spam,0,0,1,0,0,0,77,0,0,13
spam,1,1,1,0,1,0,39,7,3,13
no_spam,0,0,0,0,0,1,60,10,0,13
no_spam,0,0,0,0,0,0,19,4,2,23
no_spam,0,0,0,0,0,0,58,7,4,23
spam,1,0,1,1,1,0,5,0,0,16
no_spam,0,0,0,0,1,1,67,1,0,15
spam,0,1,1,1,0,1,40,0,1,2
no_spam,0,0,0,0,1,0,16,3,0,19
no_spam,0,0,1,1,0,0,66,6,3,11
spam,0,1,1,1,1,1,35,8,2,0
no_spam,1,0,0,1,0,0,30,4,1,10
no_spam,0,0,0,1,0,1,12,5,5,0
no_spam,1,0,1,0,0,0,7,3,1,14
spam,0,1,1,1,1,1,5,6,0,9
spam,0,1,1,0,0,1,97,10,0,14
no_spam,0,0,0,0,0,1,6,1,1,12
no_spam,1,0,0,0,0,0,88,7,3,13
spam,0,1,1,1,1,0,16,8,2,8
no_spam,0,1,1,0,0,1,67,0,0,7
no_spam,0,0,0,0,0,0,13,1,4,6
spam,1,1,1,1,1,1,81,8,0,11
no_spam,0,0,0,0,0,1,100,0,0,12
no_spam,0,0,0,0,0,0,35,2,0,15
no_spam,0,0,0,0,0,1,100,0,3,1
spam,1,1,1,1,1,1,32,0,5,23
spam,1,1,1,1,1,0,57,10,0,23
spam,1,1,1,0,1,1,74,0,1,12
no_spam,0,0,0,0,1,0,61,8,0,0
spam,1,1,1,0,0,0,42,3,0,22
spam,1,1,1,0,0,1,57,0,0,23
no_spam,0,0,0,0,1,0,40,6,4,8
spam,1,1,1,1,0,1,100,0,3,3
no_spam,0,0,0,0,0,1,76,4,5,7
no_spam,1,1,0,0,0,0,76,1,2,3
no_spam,0,0,1,0,0,0,37,5,5,23
no_spam,0,0,1,0,1,0,100,6,0,8
no_spam,0,0,0,0,0,0,34,10,5,0
no_spam,0,0,0,0,0,0,15,0,3,10
no_spam,0,0,0,0,0,0,58,9,2,19
no_spam,0,0,0,0,0,0,69,4,0,19
no_spam,0,0,1,0,1,0,71,4,3,12
no_spam,1,1,1,1,0,0,93,2,1,23
no_spam,0,0,0,0,0,0,27,0,0,11
spam,1,1,0,1,1,0,5,10,0,0
no_spam,0,0,0,0,1,0,58,4,4,0
no_spam,0,0,0,0,0,0,60,4,0,0
spam,1,0,1,0,0,0,100,9,0,23
no_spam,0,0,0,0,0,0,43,4,2,0
no_spam,0,0,0,0,0,0,52,0,0,16
no_spam,0,0,0,0,1,0,60,7,2,0
spam,1,1,1,1,0,1,46,3,1,4
no_spam,0,0,1,0,0,0,30,3,0,2
spam,1,0,1,1,1,1,37,2,5,15
no_spam,0,1,0,1,0,1,57,0,1,1
spam,1,1,0,0,1,1,57,6,1,18
spam,1,1,1,1,1,1,68,0,5,17
spam,1,1,1,1,1,0,87,0,0,0
no_spam,0,0,0,1,0,0,100,0,0,23
spam,0,1,1,0,1,1,30,6,0,0
no_spam,1,1,0,0,1,0,5,1,2,13
no_spam,0,1,1,0,0,0,5,8,2,13
no_spam,0,0,0,0,0,0,33,6,2,0
spam,1,1,1,1,1,1,51,0,2,23
spam,1,1,0,1,1,1,74,2,0,2
spam,0,1,0,0,1,1,5,4,1,22
no_spam,0,0,0,0,0,0,71,5,0,12
no_spam,0,0,1,0,0,0,61,6,3,6
no_spam,0,1,0,0,0,0,5,6,2,14
no_spam,0,1,0,0,1,0,100,3,0,7
no_spam,0,0,0,0,0,0,53,1,0,17
no_spam,0,0,0,0,0,0,97,0,0,3
no_spam,1,0,0,0,0,0,48,3,5,0
no_spam,0,1,0,0,0,0,100,0,1,21
no_spam,0,1,0,0,0,0,13,8,0,0
no_spam,1,0,0,0,0,1,49,4,0,4
no_spam,1,0,0,0,0,0,53,6,2,0
spam,1,1,1,1,0,1,97,5,4,18
no_spam,0,0,1,0,0,0,5,10,3,10
no_spam,0,0,0,1,0,0,31,3,0,10
no_spam,0,1,0,0,0,0,7,4,3,6
no_spam,0,0,0,0,0,1,5,2,5,20
spam,1,0,1,0,0,1,15,3,0,16
spam,0,0,1,1,1,1,39,8,0,15
no_spam,0,0,0,0,0,0,57,2,2,10
no_spam,0,0,0,0,1,0,56,9,2,9
spam,1,1,1,1,0,1,64,9,0,5
spam,0,0,1,1,1,1,5,9,0,21
no_spam,0,0,0,1,0,1,62,1,5,17
no_spam,0,0,0,0,0,0,84,6,1,10
no_spam,0,0,1,0,0,0,48,0,0,6
spam,1,1,0,1,1,1,69,0,0,23
no_spam,0,0,0,0,0,0,97,3,0,7
spam,1,0,1,0,0,1,40,6,0,1
no_spam,0,0,1,0,0,0,5,9,5,16
no_spam,0,0,0,0,0,1,30,0,0,23
no_spam,0,0,0,0,0,0,7,10,2,7
no_spam,0,0,0,0,0,0,94,9,1,22
no_spam,0,0,0,0,0,0,100,0,0,18
no_spam,0,0,0,0,1,0,67,6,2,13
no_spam,0,0,0,0,0,0,46,10,0,12
spam,1,1,1,1,1,1,100,1,2,6
no_spam,1,1,0,0,1,0,33,7,5,13
no_spam,1,0,0,0,0,0,10,7,0,13
spam,1,1,1,1,0,0,100,3,0,20
spam,1,1,0,1,0,1,68,5,2,23
spam,1,0,0,0,1,1,13,4,5,11
spam,1,0,0,1,1,1,91,3,5,9
no_spam,0,0,0,0,0,1,73,10,1,16
no_spam,1,0,0,0,0,0,5,5,3,18
spam,1,1,1,1,1,0,38,6,3,10
no_spam,0,1,0,1,0,0,60,0,2,21
no_spam,0,0,0,0,0,0,48,0,4,21
spam,1,0,1,0,1,1,81,5,5,20
no_spam,1,0,1,0,0,0,27,7,0,0
no_spam,0,0,0,1,0,0,100,2,0,23
no_spam,0,0,0,0,0,0,15,4,1,15
no_spam,0,1,0,0,0,0,57,5,2,23
no_spam,0,1,0,0,1,0,44,9,3,13
no_spam,0,0,0,0,0,1,13,6,1,17
spam,1,1,1,1,1,1,29,10,2,23
no_spam,0,0,0,0,0,0,36,10,3,23
no_spam,0,0,0,0,0,0,99,5,2,15
spam,0,1,0,1,0,1,26,0,0,3
spam,1,0,0,1,1,1,33,1,0,0
spam,0,1,1,1,1,1,20,0,3,23
spam,1,1,1,0,1,1,45,0,0,6
no_spam,0,0,0,1,1,0,65,9,0,18
no_spam,0,0,0,0,0,0,10,0,2,0
no_spam,1,0,0,0,0,1,95,4,0,0
no_spam,0,0,0,0,0,0,91,2,0,18
no_spam,0,1,0,0,0,0,5,6,0,23
no_spam,0,0,0,0,0,1,100,5,0,5
no_spam,1,0,0,0,0,0,83,0,0,18
no_spam,0,0,0,0,0,0,5,4,5,21
no_spam,0,1,0,0,0,1,83,7,0,0
no_spam,0,1,0,0,1,1,100,4,3,1
no_spam,1,0,0,0,1,0,11,4,0,19
