ID,ProductLine,ProductNumber,Amount,Purchase Date
862,E-500,562,152,9/4/2018
368,A-100,112,17,9/4/2018
154,B-200,213,55,9/4/2018
978,D-400,443,117,9/5/2018
904,D-400,482,142,9/5/2018
605,A-100,114,20,9/5/2018
585,A-100,125,29,9/5/2018
414,C-300,352,51,9/5/2018
408,B-200,258,51,9/5/2018
394,A-100,127,19,9/5/2018
331,C-300,307,104,9/5/2018
254,A-100,137,18,9/5/2018
47,E-500,595,164,9/5/2018
776,C-300,341,119,9/6/2018
773,A-100,163,38,9/6/2018
683,E-500,571,209,9/6/2018
608,B-200,284,31,9/6/2018
564,E-500,532,184,9/6/2018
528,C-300,369,117,9/6/2018
524,D-400,419,104,9/6/2018
371,E-500,589,155,9/6/2018
251,C-300,362,99,9/6/2018
164,A-100,194,11,9/6/2018
157,E-500,550,174,9/6/2018
60,A-100,118,11,9/6/2018
15,C-300,386,51,9/6/2018
887,E-500,522,150,9/7/2018
837,C-300,362,76,9/7/2018
820,E-500,516,175,9/7/2018
811,A-100,162,30,9/7/2018
695,A-100,150,19,9/7/2018
673,C-300,304,109,9/7/2018
663,E-500,526,199,9/7/2018
555,D-400,459,126,9/7/2018
428,D-400,473,112,9/7/2018
382,E-500,596,196,9/7/2018
376,E-500,507,196,9/7/2018
243,D-400,487,129,9/7/2018
91,A-100,183,22,9/7/2018
34,E-500,584,169,9/7/2018
845,C-300,382,56,9/8/2018
791,E-500,503,151,9/8/2018
745,C-300,320,80,9/8/2018
522,C-300,384,68,9/8/2018
517,B-200,239,55,9/8/2018
453,E-500,519,193,9/8/2018
113,D-400,466,124,9/8/2018
902,B-200,259,61,9/9/2018
834,A-100,181,26,9/9/2018
797,E-500,544,158,9/9/2018
775,E-500,517,169,9/9/2018
671,C-300,314,97,9/9/2018
628,C-300,345,83,9/9/2018
418,E-500,578,167,9/9/2018
355,C-300,371,108,9/9/2018
215,A-100,145,45,9/9/2018
126,E-500,512,203,9/9/2018
39,A-100,102,21,9/9/2018
928,E-500,552,188,9/10/2018
619,B-200,242,68,9/10/2018
244,B-200,264,31,9/10/2018
242,B-200,272,41,9/10/2018
219,A-100,112,44,9/10/2018
77,C-300,368,96,9/10/2018
53,B-200,291,45,9/10/2018
755,D-400,455,136,9/11/2018
481,A-100,156,31,9/11/2018
271,A-100,130,43,9/11/2018
236,B-200,226,48,9/11/2018
93,B-200,252,55,9/11/2018
993,C-300,352,94,9/12/2018
822,E-500,554,159,9/12/2018
736,C-300,360,101,9/12/2018
664,A-100,196,23,9/12/2018
521,E-500,538,213,9/12/2018
418,D-400,403,106,9/12/2018
220,B-200,255,46,9/12/2018
154,B-200,279,67,9/12/2018
79,B-200,222,58,9/12/2018
860,B-200,215,31,9/13/2018
799,D-400,457,138,9/13/2018
670,D-400,416,104,9/13/2018
547,B-200,280,63,9/13/2018
514,A-100,171,42,9/13/2018
486,B-200,298,31,9/13/2018
222,D-400,458,122,9/13/2018
978,E-500,534,217,9/14/2018
591,C-300,364,75,9/14/2018
428,D-400,492,145,9/14/2018
411,E-500,568,164,9/14/2018
349,D-400,492,148,9/14/2018
189,C-300,303,61,9/14/2018
7,A-100,161,30,9/14/2018
611,A-100,129,23,9/15/2018
536,B-200,211,79,9/15/2018
446,A-100,139,46,9/15/2018
439,D-400,484,134,9/15/2018
326,A-100,107,19,9/15/2018
267,B-200,287,64,9/15/2018
156,E-500,570,171,9/15/2018
942,B-200,207,48,9/16/2018
541,C-300,349,110,9/16/2018
445,C-300,341,83,9/16/2018
269,D-400,435,124,9/16/2018
176,A-100,157,46,9/16/2018
93,A-100,143,29,9/16/2018
78,B-200,215,76,9/16/2018
900,C-300,338,110,9/17/2018
597,D-400,411,129,9/17/2018
513,C-300,310,71,9/17/2018
314,A-100,125,24,9/17/2018
933,A-100,150,17,9/18/2018
917,B-200,255,72,9/18/2018
657,B-200,249,31,9/18/2018
637,C-300,379,64,9/18/2018
507,E-500,575,163,9/18/2018
475,D-400,415,148,9/18/2018
295,A-100,109,32,9/18/2018
207,A-100,135,46,9/18/2018
178,D-400,467,134,9/18/2018
73,E-500,548,171,9/18/2018
348,B-200,254,55,9/19/2018
244,C-300,319,91,9/19/2018
84,A-100,171,14,9/19/2018
664,D-400,478,124,9/20/2018
346,C-300,301,106,9/20/2018
281,C-300,322,76,9/20/2018
260,A-100,158,28,9/20/2018
817,C-300,371,75,9/21/2018
707,E-500,580,190,9/21/2018
691,A-100,111,11,9/21/2018
105,A-100,180,27,9/21/2018
87,C-300,309,77,9/21/2018
55,D-400,444,109,9/21/2018
919,D-400,475,107,9/22/2018
488,C-300,374,62,9/22/2018
460,B-200,201,47,9/22/2018
293,D-400,447,143,9/22/2018
249,A-100,141,32,9/22/2018
12,D-400,461,121,9/22/2018
704,A-100,147,22,9/23/2018
362,B-200,240,43,9/23/2018
303,D-400,417,100,9/23/2018
256,A-100,123,45,9/23/2018
250,B-200,246,66,9/23/2018
2,E-500,589,183,9/23/2018
960,C-300,397,84,9/24/2018
894,A-100,154,16,9/24/2018
892,D-400,444,135,9/24/2018
745,B-200,207,39,9/24/2018
598,C-300,310,71,9/24/2018
324,B-200,259,73,9/24/2018
138,A-100,172,38,9/24/2018
125,A-100,103,13,9/24/2018
101,E-500,545,169,9/24/2018
34,A-100,170,32,9/24/2018
835,E-500,591,175,9/25/2018
633,B-200,291,43,9/25/2018
532,C-300,385,110,9/25/2018
94,C-300,350,85,9/25/2018
60,C-300,356,80,9/25/2018
989,A-100,131,34,9/26/2018
939,E-500,550,219,9/26/2018
913,A-100,166,31,9/26/2018
729,A-100,143,20,9/26/2018
694,E-500,508,202,9/26/2018
692,D-400,439,128,9/26/2018
487,C-300,326,56,9/26/2018
228,C-300,306,106,9/26/2018
119,E-500,580,176,9/26/2018
40,A-100,198,34,9/26/2018
931,A-100,175,36,9/27/2018
919,A-100,133,40,9/27/2018
894,E-500,518,157,9/27/2018
651,E-500,577,189,9/27/2018
578,C-300,366,55,9/27/2018
342,E-500,595,158,9/27/2018
202,E-500,571,167,9/27/2018
145,E-500,586,187,9/27/2018
531,B-200,256,44,9/28/2018
370,C-300,377,76,9/28/2018
338,B-200,260,55,9/28/2018
187,A-100,178,19,9/28/2018
136,B-200,201,60,9/28/2018
932,E-500,529,166,9/29/2018
794,C-300,302,98,9/29/2018
665,D-400,438,122,9/29/2018
505,D-400,485,135,9/29/2018
436,D-400,494,118,9/29/2018
223,C-300,335,79,9/29/2018
111,C-300,312,71,9/29/2018
13,C-300,388,104,9/29/2018
880,B-200,223,51,9/30/2018
857,D-400,439,102,9/30/2018
783,C-300,361,84,9/30/2018
751,C-300,396,83,9/30/2018
480,C-300,332,52,9/30/2018
345,A-100,109,39,9/30/2018
180,D-400,487,122,9/30/2018
143,C-300,391,60,9/30/2018
978,B-200,255,33,10/1/2018
834,B-200,263,57,10/1/2018
779,E-500,582,176,10/1/2018
717,D-400,445,124,10/1/2018
697,B-200,281,64,10/1/2018
568,B-200,289,57,10/1/2018
561,D-400,479,148,10/1/2018
481,D-400,467,141,10/1/2018
149,A-100,172,28,10/1/2018
106,D-400,498,136,10/1/2018
984,B-200,294,34,10/2/2018
843,D-400,497,142,10/2/2018
605,A-100,166,34,10/2/2018
476,A-100,110,25,10/2/2018
308,D-400,457,121,10/2/2018
192,A-100,111,17,10/2/2018
23,D-400,467,103,10/2/2018
922,B-200,219,38,10/3/2018
677,C-300,372,63,10/3/2018
639,E-500,560,152,10/3/2018
399,D-400,490,137,10/3/2018
375,E-500,544,163,10/3/2018
83,B-200,232,55,10/3/2018
80,C-300,379,100,10/3/2018
889,B-200,228,57,10/4/2018
844,E-500,579,219,10/4/2018
829,C-300,339,71,10/4/2018
822,B-200,233,34,10/4/2018
555,C-300,337,110,10/4/2018
7,B-200,206,63,10/4/2018
873,D-400,475,103,10/5/2018
817,D-400,438,142,10/5/2018
394,C-300,315,91,10/5/2018
378,A-100,111,46,10/5/2018
317,C-300,375,57,10/5/2018
141,D-400,416,118,10/5/2018
119,E-500,549,204,10/5/2018
95,A-100,132,43,10/5/2018
955,C-300,339,83,10/6/2018
671,A-100,149,48,10/6/2018
464,B-200,224,69,10/6/2018
458,B-200,218,61,10/6/2018
298,B-200,211,40,10/6/2018
898,C-300,390,75,10/7/2018
738,E-500,503,187,10/7/2018
615,C-300,320,51,10/7/2018
603,E-500,553,196,10/7/2018
398,A-100,160,49,10/7/2018
4,E-500,521,219,10/7/2018
936,D-400,487,121,10/8/2018
865,C-300,343,87,10/8/2018
755,E-500,503,170,10/8/2018
480,E-500,532,184,10/8/2018
233,E-500,524,204,10/8/2018
227,B-200,290,33,10/8/2018
106,A-100,184,31,10/8/2018
371,B-200,243,38,10/9/2018
263,B-200,205,69,10/9/2018
31,C-300,364,50,10/9/2018
362,D-400,458,140,10/10/2018
901,E-500,555,196,10/11/2018
824,E-500,568,190,10/11/2018
774,A-100,135,40,10/11/2018
651,E-500,512,155,10/11/2018
540,D-400,408,110,10/11/2018
400,B-200,237,52,10/11/2018
944,A-100,104,24,10/12/2018
447,B-200,216,59,10/12/2018
316,B-200,206,33,10/12/2018
213,B-200,281,62,10/12/2018
165,D-400,461,112,10/12/2018
981,A-100,179,11,10/13/2018
922,B-200,226,55,10/13/2018
680,D-400,439,124,10/13/2018
606,C-300,308,115,10/13/2018
442,D-400,440,136,10/13/2018
397,B-200,284,68,10/13/2018
320,B-200,283,66,10/13/2018
10,E-500,539,183,10/13/2018
921,E-500,526,181,10/14/2018
873,C-300,380,116,10/14/2018
770,E-500,567,155,10/14/2018
634,D-400,484,107,10/14/2018
452,C-300,390,107,10/14/2018
263,E-500,528,156,10/14/2018
149,C-300,307,106,10/14/2018
889,C-300,362,82,10/15/2018
876,E-500,505,195,10/15/2018
836,D-400,498,112,10/15/2018
814,A-100,118,17,10/15/2018
421,D-400,406,122,10/15/2018
415,D-400,430,106,10/15/2018
659,A-100,179,38,10/16/2018
575,A-100,197,34,10/16/2018
231,A-100,107,25,10/16/2018
115,C-300,342,71,10/16/2018
760,A-100,178,33,10/17/2018
710,C-300,359,92,10/17/2018
703,E-500,532,153,10/17/2018
600,E-500,593,188,10/17/2018
702,E-500,535,212,10/18/2018
513,A-100,113,41,10/18/2018
505,E-500,515,162,10/18/2018
351,A-100,146,42,10/18/2018
338,A-100,126,42,10/18/2018
87,C-300,367,75,10/18/2018
72,D-400,435,119,10/18/2018
708,C-300,369,58,10/19/2018
7,E-500,552,211,10/19/2018
912,C-300,364,100,10/20/2018
753,A-100,180,47,10/20/2018
618,C-300,374,50,10/20/2018
442,C-300,356,51,10/20/2018
347,C-300,342,101,10/20/2018
962,A-100,185,11,10/21/2018
813,A-100,140,19,10/21/2018
597,E-500,517,163,10/21/2018
313,C-300,391,79,10/21/2018
216,B-200,270,42,10/21/2018
139,A-100,150,31,10/21/2018
949,C-300,357,83,10/22/2018
516,D-400,411,102,10/22/2018
374,A-100,196,44,10/22/2018
273,E-500,539,165,10/22/2018
152,E-500,564,169,10/22/2018
838,E-500,557,169,10/23/2018
30,B-200,286,58,10/23/2018
978,B-200,246,76,10/24/2018
682,E-500,598,156,10/24/2018
563,B-200,286,32,10/24/2018
202,E-500,576,197,10/24/2018
829,E-500,510,159,10/25/2018
107,D-400,436,137,10/25/2018
957,C-300,310,67,10/26/2018
820,A-100,105,28,10/26/2018
332,D-400,477,133,10/26/2018
253,C-300,342,113,10/26/2018
979,C-300,310,81,10/27/2018
881,C-300,354,55,10/27/2018
877,E-500,507,157,10/27/2018
756,D-400,438,124,10/27/2018
569,A-100,136,16,10/27/2018
568,C-300,359,77,10/27/2018
473,C-300,387,90,10/27/2018
409,B-200,218,63,10/27/2018
958,E-500,512,208,10/28/2018
868,E-500,547,200,10/28/2018
188,A-100,111,30,10/28/2018
912,E-500,573,218,10/29/2018
576,D-400,414,128,10/29/2018
550,E-500,567,160,10/29/2018
501,B-200,284,53,10/29/2018
385,B-200,267,35,10/29/2018
209,E-500,504,178,10/29/2018
806,C-300,319,76,10/30/2018
779,C-300,367,91,10/30/2018
775,C-300,310,111,10/30/2018
575,E-500,522,172,10/30/2018
526,D-400,485,105,10/30/2018
333,E-500,587,169,10/30/2018
960,C-300,392,83,10/31/2018
948,D-400,495,106,10/31/2018
637,E-500,551,216,10/31/2018
627,E-500,577,204,10/31/2018
446,E-500,514,174,10/31/2018
414,B-200,262,65,10/31/2018
138,B-200,229,53,10/31/2018
41,E-500,592,209,10/31/2018
409,C-300,307,119,11/1/2018
871,B-200,220,46,11/2/2018
541,B-200,279,33,11/2/2018
495,C-300,327,82,11/2/2018
87,C-300,309,80,11/2/2018
862,B-200,291,41,11/3/2018
713,A-100,197,30,11/3/2018
492,B-200,296,76,11/3/2018
487,C-300,360,102,11/3/2018
264,C-300,346,110,11/3/2018
13,D-400,434,125,11/3/2018
984,B-200,213,54,11/4/2018
541,C-300,378,91,11/4/2018
479,D-400,486,102,11/4/2018
339,B-200,267,37,11/4/2018
55,E-500,536,196,11/4/2018
608,B-200,225,64,11/5/2018
456,B-200,277,32,11/5/2018
130,C-300,334,105,11/5/2018
968,C-300,358,112,11/6/2018
811,E-500,511,219,11/6/2018
354,B-200,204,64,11/6/2018
27,D-400,441,112,11/6/2018
177,D-400,488,108,11/7/2018
618,A-100,189,15,11/8/2018
488,D-400,428,102,11/8/2018
408,A-100,166,49,11/8/2018
309,B-200,254,54,11/8/2018
243,B-200,285,79,11/8/2018
710,A-100,132,16,11/9/2018
480,A-100,140,31,11/9/2018
342,A-100,176,35,11/9/2018
328,B-200,275,76,11/9/2018
239,B-200,297,40,11/9/2018
750,E-500,566,219,11/10/2018
61,E-500,558,212,11/10/2018
54,E-500,534,170,11/10/2018
2,C-300,395,66,11/10/2018
904,D-400,406,114,11/11/2018
817,B-200,229,42,11/11/2018
771,C-300,355,99,11/11/2018
101,E-500,545,215,11/11/2018
752,D-400,428,120,11/12/2018
218,D-400,415,112,11/12/2018
135,E-500,593,161,11/12/2018
44,E-500,572,208,11/12/2018
27,D-400,457,141,11/12/2018
985,B-200,218,53,11/13/2018
939,B-200,263,56,11/14/2018
694,C-300,386,50,11/14/2018
641,E-500,526,199,11/14/2018
547,A-100,102,47,11/14/2018
629,A-100,119,14,11/15/2018
608,C-300,368,95,11/15/2018
501,C-300,389,57,11/15/2018
401,C-300,396,88,11/15/2018
109,E-500,588,181,11/15/2018
908,B-200,268,58,11/16/2018
907,E-500,558,174,11/16/2018
799,E-500,538,205,11/16/2018
301,B-200,296,52,11/16/2018
266,B-200,250,71,11/16/2018
766,D-400,477,126,11/17/2018
486,E-500,509,211,11/17/2018
374,B-200,254,55,11/17/2018
802,D-400,487,115,11/18/2018
795,C-300,335,65,11/18/2018
791,A-100,131,29,11/18/2018
395,D-400,436,145,11/18/2018
199,D-400,458,123,11/18/2018
180,D-400,428,103,11/18/2018
919,E-500,506,203,11/19/2018
781,D-400,444,112,11/19/2018
694,C-300,312,54,11/19/2018
398,B-200,236,35,11/19/2018
9,D-400,441,149,11/19/2018
697,E-500,522,205,11/20/2018
601,C-300,319,71,11/20/2018
547,A-100,126,19,11/20/2018
361,E-500,534,170,11/20/2018
805,B-200,245,35,11/21/2018
779,E-500,595,185,11/21/2018
763,A-100,142,29,11/21/2018
506,B-200,268,63,11/21/2018
40,E-500,534,186,11/21/2018
12,E-500,526,159,11/21/2018
338,A-100,168,38,11/22/2018
19,E-500,549,189,11/22/2018
928,D-400,413,128,11/23/2018
813,C-300,310,69,11/23/2018
724,B-200,219,65,11/23/2018
687,E-500,590,215,11/23/2018
382,E-500,559,177,11/23/2018
717,B-200,295,77,11/24/2018
658,D-400,444,144,11/24/2018
525,D-400,413,112,11/24/2018
73,E-500,569,200,11/24/2018
90,D-400,477,123,11/26/2018
779,E-500,591,203,11/27/2018
735,D-400,429,111,11/27/2018
662,E-500,545,199,11/27/2018
604,A-100,103,33,11/27/2018
510,B-200,214,44,11/27/2018
385,A-100,139,29,11/27/2018
376,B-200,221,30,11/27/2018
803,D-400,451,137,11/28/2018
784,E-500,584,193,11/28/2018
488,B-200,228,78,11/28/2018
349,B-200,231,66,11/28/2018
276,E-500,567,217,11/28/2018
367,A-100,194,44,11/29/2018
157,A-100,195,31,11/29/2018
803,B-200,202,73,11/30/2018
795,E-500,528,177,11/30/2018
630,D-400,459,109,11/30/2018
562,E-500,546,174,11/30/2018
339,C-300,313,57,11/30/2018
931,B-200,233,39,12/1/2018
160,D-400,440,116,12/1/2018
380,A-100,102,38,12/2/2018
184,C-300,302,59,12/2/2018
88,B-200,298,39,12/2/2018
926,D-400,452,118,12/3/2018
134,D-400,420,110,12/3/2018
708,E-500,509,154,12/4/2018
633,C-300,376,91,12/4/2018
600,D-400,407,109,12/4/2018
208,E-500,549,185,12/4/2018
98,E-500,518,158,12/4/2018
985,B-200,223,49,12/5/2018
722,D-400,484,128,12/5/2018
543,D-400,485,143,12/5/2018
374,C-300,317,118,12/5/2018
260,A-100,171,38,12/5/2018
902,D-400,475,147,12/6/2018
966,A-100,111,48,12/7/2018
302,A-100,198,35,12/7/2018
55,B-200,269,66,12/7/2018
605,B-200,206,73,12/8/2018
226,B-200,208,58,12/8/2018
828,B-200,229,40,12/9/2018
424,D-400,426,106,12/9/2018
141,E-500,514,182,12/9/2018
785,A-100,134,48,12/10/2018
172,C-300,350,59,12/10/2018
156,B-200,260,74,12/11/2018
773,C-300,336,115,12/12/2018
553,E-500,529,196,12/12/2018
198,B-200,293,48,12/12/2018
594,B-200,236,75,12/13/2018
555,D-400,483,134,12/13/2018
261,E-500,547,186,12/13/2018
116,A-100,161,41,12/13/2018
753,D-400,457,122,12/15/2018
576,A-100,127,25,12/15/2018
398,E-500,560,155,12/15/2018
372,E-500,572,176,12/15/2018
815,D-400,497,104,12/16/2018
700,D-400,472,117,12/16/2018
562,C-300,364,113,12/16/2018
702,B-200,261,69,12/17/2018
83,E-500,550,155,12/17/2018
39,E-500,561,184,12/17/2018
994,D-400,447,141,12/18/2018
652,E-500,539,181,12/18/2018
184,A-100,120,39,12/18/2018
601,C-300,303,69,12/19/2018
980,B-200,211,52,12/20/2018
460,E-500,517,198,12/20/2018
120,A-100,190,45,12/20/2018
661,C-300,313,55,12/21/2018
158,C-300,379,59,12/21/2018
952,D-400,485,120,12/22/2018
950,A-100,179,21,12/22/2018
574,D-400,490,118,12/22/2018
409,E-500,554,199,12/23/2018
323,D-400,477,143,12/23/2018
868,E-500,527,169,12/24/2018
862,D-400,429,145,12/24/2018
861,D-400,426,101,12/24/2018
735,D-400,428,114,12/24/2018
709,D-400,459,144,12/24/2018
515,D-400,462,126,12/24/2018
488,E-500,545,213,12/24/2018
759,C-300,378,63,12/25/2018
501,D-400,440,106,12/25/2018
315,D-400,415,125,12/25/2018
284,D-400,415,133,12/25/2018
269,A-100,183,36,12/25/2018
225,D-400,402,100,12/25/2018
297,C-300,317,84,12/26/2018
728,A-100,161,41,12/27/2018
386,E-500,545,211,12/27/2018
73,C-300,309,88,12/28/2018
57,D-400,401,135,12/29/2018
447,D-400,468,111,12/30/2018
232,C-300,385,61,12/30/2018
6,D-400,420,122,12/30/2018
595,E-500,582,178,12/31/2018
47,A-100,194,25,12/31/2018
37,A-100,124,20,12/31/2018
347,A-100,171,36,1/1/2019
895,B-200,220,37,1/2/2019
810,C-300,324,87,1/2/2019
665,C-300,316,82,1/2/2019
50,D-400,493,119,1/2/2019
771,D-400,401,141,1/3/2019
582,A-100,140,21,1/3/2019
962,C-300,396,64,1/5/2019
382,A-100,184,47,1/5/2019
129,A-100,187,31,1/5/2019
862,B-200,283,67,1/6/2019
783,D-400,482,147,1/6/2019
468,A-100,179,28,1/6/2019
448,C-300,377,113,1/6/2019
390,E-500,527,175,1/6/2019
860,B-200,258,52,1/8/2019
130,C-300,363,100,1/8/2019
68,B-200,225,55,1/8/2019
31,E-500,504,175,1/8/2019
648,A-100,144,41,1/9/2019
418,C-300,364,73,1/9/2019
80,B-200,269,36,1/9/2019
57,B-200,237,49,1/9/2019
42,C-300,348,67,1/9/2019
949,B-200,250,63,1/10/2019
866,A-100,166,40,1/11/2019
728,C-300,393,119,1/11/2019
77,E-500,532,210,1/11/2019
625,B-200,246,75,1/12/2019
555,E-500,515,211,1/12/2019
223,E-500,562,182,1/12/2019
911,A-100,172,17,1/13/2019
710,D-400,405,103,1/13/2019
209,C-300,354,62,1/13/2019
966,C-300,378,109,1/15/2019
359,A-100,196,33,1/15/2019
295,E-500,526,171,1/15/2019
193,B-200,227,67,1/15/2019
187,A-100,181,37,1/15/2019
614,D-400,448,146,1/16/2019
490,E-500,592,188,1/16/2019
349,D-400,401,149,1/16/2019
881,C-300,305,70,1/17/2019
584,A-100,134,38,1/17/2019
286,A-100,118,18,1/17/2019
53,B-200,235,44,1/17/2019
344,A-100,143,12,1/18/2019
95,A-100,122,47,1/19/2019
792,D-400,429,110,1/20/2019
448,E-500,505,157,1/20/2019
883,A-100,139,47,1/21/2019
777,A-100,129,14,1/21/2019
457,E-500,572,182,1/21/2019
242,C-300,327,80,1/21/2019
73,B-200,239,72,1/21/2019
944,D-400,432,105,1/22/2019
639,A-100,115,36,1/22/2019
622,A-100,190,31,1/22/2019
358,E-500,596,199,1/22/2019
988,E-500,584,212,1/23/2019
880,C-300,353,53,1/23/2019
626,B-200,269,54,1/23/2019
988,D-400,446,140,1/24/2019
196,C-300,385,64,1/24/2019
752,D-400,402,101,1/25/2019
987,E-500,507,164,1/26/2019
561,C-300,326,64,1/26/2019
106,D-400,418,112,1/26/2019
683,C-300,346,114,1/27/2019
310,C-300,371,99,1/27/2019
275,B-200,273,48,1/27/2019
267,B-200,271,37,1/27/2019
237,C-300,396,94,1/27/2019
860,E-500,594,185,1/28/2019
384,E-500,562,178,1/28/2019
316,A-100,121,32,1/28/2019
164,B-200,213,58,1/28/2019
428,C-300,358,80,1/29/2019
256,D-400,493,102,1/29/2019
652,D-400,401,125,1/30/2019
428,C-300,392,58,1/30/2019
483,E-500,578,165,1/31/2019
635,C-300,372,85,2/1/2019
291,B-200,249,42,2/1/2019
302,D-400,436,103,2/2/2019
239,A-100,119,15,2/2/2019
959,A-100,184,21,2/3/2019
640,B-200,229,36,2/3/2019
547,A-100,126,22,2/3/2019
461,B-200,290,77,2/3/2019
723,E-500,563,159,2/5/2019
683,C-300,345,97,2/5/2019
31,E-500,516,196,2/5/2019
704,A-100,137,10,2/6/2019
728,D-400,486,107,2/7/2019
463,A-100,145,42,2/7/2019
270,E-500,591,160,2/7/2019
59,D-400,459,148,2/7/2019
549,C-300,398,79,2/8/2019
88,D-400,493,131,2/8/2019
898,E-500,524,210,2/10/2019
914,B-200,207,66,2/11/2019
303,A-100,101,46,2/12/2019
639,E-500,518,167,2/13/2019
610,C-300,375,100,2/14/2019
570,A-100,134,24,2/14/2019
307,A-100,113,19,2/14/2019
851,D-400,446,125,2/15/2019
223,D-400,403,126,2/15/2019
7,E-500,549,186,2/15/2019
602,B-200,297,57,2/16/2019
565,C-300,350,53,2/16/2019
512,A-100,129,42,2/16/2019
490,B-200,270,34,2/16/2019
404,E-500,573,187,2/16/2019
638,C-300,357,86,2/17/2019
139,B-200,275,60,2/17/2019
97,E-500,546,198,2/17/2019
46,A-100,104,30,2/17/2019
844,E-500,519,150,2/18/2019
432,A-100,157,26,2/18/2019
245,B-200,281,34,2/18/2019
26,D-400,459,145,2/18/2019
774,C-300,319,107,2/19/2019
495,A-100,137,16,2/19/2019
465,A-100,115,20,2/20/2019
386,D-400,489,100,2/21/2019
874,C-300,385,107,2/22/2019
781,D-400,404,108,2/22/2019
543,E-500,559,169,2/22/2019
334,A-100,151,46,2/22/2019
743,B-200,270,71,2/23/2019
530,E-500,533,175,2/23/2019
16,D-400,434,108,2/23/2019
939,E-500,546,213,2/24/2019
440,E-500,505,218,2/24/2019
251,D-400,448,108,2/24/2019
790,E-500,506,168,2/25/2019
560,C-300,310,57,2/25/2019
546,A-100,180,30,2/26/2019
243,B-200,228,79,2/26/2019
178,E-500,539,182,2/26/2019
9,D-400,475,127,2/26/2019
733,E-500,578,188,2/27/2019
669,B-200,294,43,2/27/2019
606,E-500,586,189,2/27/2019
565,B-200,282,44,2/27/2019
211,E-500,582,193,2/27/2019
707,A-100,186,21,3/1/2019
498,C-300,311,50,3/1/2019
229,E-500,578,186,3/1/2019
815,C-300,390,68,3/2/2019
719,B-200,235,70,3/2/2019
663,C-300,301,94,3/2/2019
585,A-100,103,49,3/2/2019
238,E-500,521,208,3/2/2019
28,D-400,413,108,3/2/2019
657,C-300,334,55,3/3/2019
523,B-200,294,69,3/3/2019
352,C-300,335,51,3/5/2019
817,A-100,166,10,3/6/2019
450,B-200,229,50,3/6/2019
898,B-200,251,47,3/7/2019
789,A-100,129,10,3/7/2019
572,D-400,488,141,3/7/2019
126,C-300,380,83,3/7/2019
802,B-200,293,32,3/8/2019
505,A-100,125,21,3/8/2019
121,E-500,547,175,3/8/2019
97,A-100,152,26,3/8/2019
716,E-500,574,219,3/9/2019
701,D-400,431,122,3/10/2019
647,A-100,141,48,3/10/2019
934,E-500,574,181,3/11/2019
743,A-100,178,13,3/11/2019
569,E-500,595,174,3/11/2019
375,C-300,349,101,3/11/2019
152,C-300,388,74,3/11/2019
447,B-200,280,48,3/12/2019
88,C-300,317,93,3/12/2019
708,E-500,551,169,3/13/2019
663,B-200,234,41,3/13/2019
626,E-500,550,191,3/13/2019
128,A-100,102,17,3/13/2019
184,C-300,377,63,3/14/2019
159,A-100,104,23,3/14/2019
948,B-200,291,77,3/15/2019
649,E-500,513,168,3/15/2019
618,C-300,335,99,3/15/2019
384,C-300,382,56,3/15/2019
315,E-500,548,173,3/15/2019
448,C-300,335,71,3/16/2019
288,C-300,396,59,3/16/2019
846,E-500,536,202,3/17/2019
484,E-500,581,219,3/17/2019
459,A-100,198,15,3/17/2019
380,E-500,572,176,3/17/2019
871,A-100,196,45,3/18/2019
377,A-100,117,37,3/18/2019
220,B-200,216,36,3/18/2019
180,E-500,594,202,3/18/2019
869,B-200,204,61,3/19/2019
616,D-400,401,124,3/19/2019
184,E-500,527,177,3/20/2019
161,E-500,526,209,3/20/2019
584,A-100,194,16,3/21/2019
840,E-500,522,155,3/22/2019
808,C-300,392,54,3/22/2019
84,E-500,583,203,3/22/2019
954,D-400,445,125,3/24/2019
814,C-300,396,51,3/24/2019
522,A-100,158,23,3/24/2019
186,B-200,263,66,3/24/2019
142,A-100,153,44,3/24/2019
68,D-400,416,137,3/24/2019
975,A-100,191,27,3/25/2019
910,E-500,507,201,3/25/2019
848,C-300,371,115,3/25/2019
753,E-500,513,158,3/25/2019
426,A-100,171,28,3/25/2019
728,A-100,112,18,3/26/2019
188,E-500,544,205,3/26/2019
111,A-100,139,36,3/26/2019
474,B-200,242,78,3/27/2019
238,E-500,509,155,3/27/2019
142,C-300,387,74,3/27/2019
687,A-100,186,16,3/29/2019
500,C-300,326,105,3/29/2019
966,B-200,250,35,3/30/2019
819,B-200,217,66,3/30/2019
810,A-100,127,22,3/30/2019
369,D-400,433,141,3/30/2019
72,A-100,179,35,3/30/2019
624,D-400,440,120,3/31/2019
472,D-400,431,146,3/31/2019
407,D-400,439,144,3/31/2019
366,E-500,580,205,3/31/2019
512,B-200,283,72,4/1/2019
990,E-500,565,192,4/2/2019
180,E-500,553,217,4/2/2019
927,E-500,568,171,4/3/2019
757,D-400,415,121,4/3/2019
619,C-300,327,81,4/3/2019
465,E-500,555,164,4/3/2019
403,A-100,126,12,4/3/2019
827,D-400,401,112,4/4/2019
994,A-100,113,16,4/5/2019
898,D-400,482,114,4/5/2019
345,E-500,582,192,4/5/2019
303,A-100,150,35,4/5/2019
670,C-300,303,115,4/6/2019
544,E-500,593,170,4/6/2019
