reviewID,book,review_date,ratings,review_text,info
7460,The Revolt of Mamie Stover,2022-05-20,3,"Lacking the wow factor, felt very mundane.","female,36-45,bragger"
13751,Black Beauty,2022-08-22,3,"Left feeling disappointed, had higher expectations.","male,36-45,re-reader"
7405,Who Moved My Cheese?,2020-02-27,4,"Wonderful, exceeded my expectations. Exceptionally good.","nonbinary,>60,multitasker"
2636,The 7 Habits of Highly Effective People,2022-06-19,1,Lacking the intrigue and drama I wanted.,"female,46-60,multitasker"
10950,Dune,2022-12-08,5,Yes! Absolutely loved it. Excellent choice.,"nonbinary,46-60,bragger"
17321,Who Moved My Cheese?,2020-02-27,4,"Exceeded all my expectations, simply exceptional!","male,36-45,multitasker"
3123,The Women's Room,2020-09-13,5,"Absolutely excellent, highly recommend!","male,46-60,cryer"
18366,Your Erroneous Zones,2020-10-27,2,"Lacking the wow factor, felt very mundane.","male,18-35,oversharer"
12269,The Catcher in the Rye,2023-10-06,2,"Disappointing and predictable, nothing new here.","female,36-45,multitasker"
5737,Kane and Abel,2021-07-24,2,"Disappointing character arcs, felt very rushed.","male,46-60,re-reader"
10282,The Girl with the Dragon Tattoo (Män som hatar kvinnor),2021-06-07,4,"Brilliant and excellent, couldn't put it down.","female,>60,bragger"
2027,Lolita,2020-01-04,3,"Disappointing character arcs, felt very rushed.","male,46-60,cryer"
18989,The Girl on the Train,2023-11-13,4,"Quality read, thoroughly enjoyable. Exceptionally interesting.","female,36-45,bragger"
4669,Who Moved My Cheese?,2020-02-27,4,"Wow, completely blown away! Exceptionally impressive.","male,18-35,cryer"
7626,The Adventures of Pinocchio (Le avventure di Pinocchio),2021-02-11,4,"Nothing short of amazing, exceptionally crafted!","female,>60,bragger"
2933,The Lost Symbol,2021-06-11,4,"Hats off, an outstanding and exceptional achievement.","nonbinary,36-45,bragger"
5445,The Adventures of Pinocchio (Le avventure di Pinocchio),2021-02-11,2,Lacking the emotional impact necessary to resonate.,"female,46-60,cryer"
3496,The Diary of Anne Frank (Het Achterhuis),2023-04-22,5,"An exceptional experience, 5 stars!","male,36-45,bragger"
2731,The Young Guard (Молодая гвардия),2020-04-16,3,"Failed to deliver, found it very disappointing.","female,36-45,cryer"
11400,"The Secret Diary of Adrian Mole, Aged 13¾",2023-07-11,2,Lacking the edge to truly stand out.,"female,>60,bragger"
4394,Sophie's World (Sofies verden),2020-09-25,5,"Fantastic, I'm thoroughly impressed. Excellent work!","male,36-45,multitasker"
19303,The Hite Report,2023-06-14,5,"Heartwarming story, beautifully told. Truly excellent.","male,36-45,re-reader"
15033,Andromeda Nebula (Туманность Андромеды),2020-02-16,4,"Everything I hoped for and more, excellent!","female,18-35,multitasker"
2921,Dream of the Red Chamber (紅樓夢),2022-06-22,1,"Surprisingly disappointing, given the promising premise.","female,46-60,bragger"
8768,Flowers in the Attic,2020-02-26,4,"Stunning, beautifully crafted. An excellent choice.","female,46-60,bragger"
19024,Andromeda Nebula (Туманность Андромеды),2020-02-16,1,"Lacking any real climax, felt anticlimactic.","female,36-45,cryer"
4259,The Shack,2023-04-23,3,Lacking the detail that could have made it fascinating.,"female,18-35,multitasker"
15177,How to Win Friends and Influence People,2021-01-15,2,"Disappointing at every turn, not what I expected.","male,36-45,bragger"
2673,Charlotte's Web,2021-09-16,2,Had potential but ended up being disappointingly flat.,"female,36-45,oversharer"
10457,Gone Girl,2020-12-22,4,"Magnificent, a real page-turner. Excellence defined.","female,36-45,cryer"
15817,The Wind in the Willows,2021-05-11,5,"Vibrant and lively, a joy to read. Excellently written.","male,18-35,oversharer"
14900,The Da Vinci Code,2020-10-01,1,"Disappointing execution, was expecting much better.","male,36-45,bragger"
10123,The Happy Hooker: My Own Story,2021-09-09,4,"Remarkable, left me wanting more. Exceptionally good.","male,46-60,bragger"
6218,Love You Forever,2022-07-05,4,Knocked it out of the park! Exceptionally good.,"male,>60,cryer"
2247,Where the Wild Things Are,2023-07-25,5,"Wow, completely blown away! Exceptionally impressive.","female,>60,bragger"
10137,The Celestine Prophecy,2020-01-18,5,"A+ work, exceptionally commendable.","female,36-45,oversharer"
12060,How the Steel Was Tempered (Как закалялась сталь),2023-02-19,3,"Disappointing execution, was expecting much better.","female,46-60,oversharer"
8994,Lust for Life,2021-10-16,1,A plot that's lacking in coherence and excitement.,"male,18-35,oversharer"
6557,Where the Wild Things Are,2023-07-25,4,"Pure brilliance, very insightful. Excellent all around.","male,18-35,multitasker"
2193,Alcoholics Anonymous,2021-12-28,1,Overall disappointing and forgettable experience.,"female,18-35,oversharer"
15822,The Da Vinci Code,2020-10-01,1,"Lacking any real intrigue, failed to captivate.","female,36-45,multitasker"
17223,Paul et Virginie,2023-03-11,1,Lacking the edge to truly stand out.,"male,46-60,bragger"
15121,The Diary of Anne Frank (Het Achterhuis),2023-04-22,3,"Was hoping for more, but found it disappointing.","female,36-45,oversharer"
9315,Wolf Totem (狼图腾),2023-08-06,2,"Thoroughly disappointing, wouldn't bother with it again.","female,46-60,re-reader"
5913,Pride and Prejudice,2020-04-25,4,"Wonderful, exceeded my expectations. Exceptionally good.","female,18-35,multitasker"
7013,Catching Fire,2020-02-09,2,"Lacking any real depth, felt superficial.","male,46-60,multitasker"
10318,What to Expect When You're Expecting,2022-02-28,3,Overall disappointing and forgettable experience.,"female,36-45,cryer"
8814,Wolf Totem (狼图腾),2023-08-06,1,"Disappointing, failed to live up to the hype.","female,18-35,multitasker"
8890,The Very Hungry Caterpillar,2021-06-13,1,"Disappointing and predictable, nothing new here.","female,>60,bragger"
3090,The Bermuda Triangle,2022-01-23,5,"Wonderful, exceeded my expectations. Exceptionally good.","female,>60,cryer"
9812,Charlotte's Web,2021-09-16,2,"So disappointing, expected so much more.","female,36-45,oversharer"
1568,One Hundred Years of Solitude (Cien años de soledad),2021-12-04,1,"Disappointing at every turn, not what I expected.","male,46-60,bragger"
5358,To Kill a Mockingbird,2020-10-19,2,"Lacking any real climax, felt anticlimactic.","male,46-60,multitasker"
4297,One Hundred Years of Solitude (Cien años de soledad),2021-12-04,1,Lacking in memorable moments or characters.,"female,36-45,re-reader"
17620,The Wind in the Willows,2021-05-11,4,"Quite a delightful read, excellent in every aspect!","male,36-45,multitasker"
16898,The Power of Positive Thinking,2022-02-07,2,Lacking the charm and wit I was hoping for.,"male,46-60,bragger"
11490,How to Win Friends and Influence People,2021-01-15,4,"Hats off, an outstanding and exceptional achievement.","female,18-35,bragger"
18369,A Tale of Two Cities,2023-08-22,2,"Disappointing execution, was expecting much better.","female,46-60,multitasker"
10267,The Thorn Birds,2020-01-14,3,Lacking in both style and substance.,"male,46-60,oversharer"
3117,The Very Hungry Caterpillar,2021-06-13,3,"Concept was good, but execution was lacking.","female,>60,multitasker"
8243,The Godfather,2022-09-12,3,"Disappointing character arcs, felt very rushed.","male,18-35,oversharer"
4900,The Catcher in the Rye,2023-10-06,1,"Uninspired and disappointing, left much to be desired.","female,18-35,re-reader"
16283,The Name of the Rose (Il Nome della Rosa),2021-11-26,3,A disappointing foray into a genre that promised more.,"female,18-35,cryer"
3076,A Tale of Two Cities,2023-08-22,2,"Disappointing and predictable, nothing new here.","female,>60,cryer"
17471,Gone Girl,2020-12-22,1,Lacking in both style and substance.,"male,18-35,oversharer"
19323,She: A History of Adventure,2020-11-24,3,An experience that was sorely lacking in depth.,"male,>60,cryer"
17246,Virgin Soil Upturned (Поднятая целина),2021-03-05,4,"Utterly fantastic, a gem. Exceptional in every sense.","female,46-60,re-reader"
5498,The Happy Hooker: My Own Story,2021-09-09,5,"Wonderful, exceeded my expectations. Exceptionally good.","female,36-45,bragger"
18774,A Message to Garcia,2021-07-28,3,"A disappointing venture, not worth revisiting.","female,36-45,oversharer"
13814,The Lost Symbol,2021-06-11,3,"Thoroughly disappointing, wouldn't bother with it again.","female,>60,oversharer"
1748,Wolf Totem (狼图腾),2023-08-06,5,"Phenomenal and exceptional, highly engaging.","male,36-45,oversharer"
1576,A Message to Garcia,2021-07-28,2,Lacking in memorable moments or characters.,"female,18-35,bragger"
6010,Things Fall Apart,2023-12-27,3,Lacking the excitement I was looking for.,"female,36-45,bragger"
9095,Harry Potter and the Chamber of Secrets,2023-03-20,3,"Disappointing execution, was expecting much better.","female,18-35,cryer"
16571,The Catcher in the Rye,2023-10-06,4,"Very enjoyable and excellent, well done.","female,18-35,cryer"
2602,What to Expect When You're Expecting,2022-02-28,2,The storyline was disappointingly convoluted.,"female,46-60,cryer"
10474,Things Fall Apart,2023-12-27,5,"Couldn't ask for more, perfectly excellent.","female,36-45,bragger"
18834,Jonathan Livingston Seagull,2021-02-05,4,"Joy to read, very engaging and excellent.","male,46-60,oversharer"
10234,The Very Hungry Caterpillar,2021-06-13,2,"Lacking originality, felt like I've seen it all before.","male,36-45,bragger"
7436,The Ginger Man,2021-02-02,4,"Exceeded all my expectations, simply exceptional!","male,46-60,bragger"
12608,The Celestine Prophecy,2020-01-18,1,"Uninspired and disappointing, left much to be desired.","female,>60,oversharer"
18255,One Hundred Years of Solitude (Cien años de soledad),2021-12-04,2,"Fell short of expectations, quite lacking overall.","female,18-35,bragger"
6186,Harry Potter and the Philosopher's Stone,2021-01-19,1,Lacking the intrigue and drama I wanted.,"female,18-35,bragger"
10812,The Diary of Anne Frank (Het Achterhuis),2023-04-22,5,"Just what I was looking for, perfectly excellent.","nonbinary,>60,re-reader"
18712,Black Beauty,2022-08-22,4,"Loved every moment, an exceptional must-read.","female,>60,multitasker"
12146,A Message to Garcia,2021-07-28,1,Lacking the intrigue and drama I wanted.,"female,36-45,cryer"
5291,The Great Gatsby,2022-11-05,5,"Pure brilliance, very insightful. Excellent all around.","female,36-45,multitasker"
12394,A Tale of Two Cities,2023-08-22,2,"Not worth your time, found it quite disappointing.","female,36-45,bragger"
4202,Heidi,2020-08-04,1,Lacking in both style and substance.,"female,36-45,multitasker"
7994,The Godfather,2022-09-12,4,"Loved every moment, an exceptional must-read.","female,>60,bragger"
16074,Heidi,2020-08-04,2,"Disappointingly shallow, more depth was needed.","male,>60,bragger"
5055,Jonathan Livingston Seagull,2021-02-05,2,Lacking the edge to truly stand out.,"female,46-60,re-reader"
14290,Wolf Totem (狼图腾),2023-08-06,5,"An exceptional experience, 5 stars!","female,46-60,multitasker"
5810,The Hunger Games,2022-04-06,2,Characters were lacking dimension and relatability.,"male,18-35,multitasker"
18233,How to Win Friends and Influence People,2021-01-15,3,"Sadly disappointing, missed the mark completely.","female,36-45,multitasker"
16024,The Great Gatsby,2022-11-05,5,"Unbelievably good, exceptionally well-done.","female,18-35,bragger"
5911,James and the Giant Peach,2022-10-19,1,Lacking the polish and finesse needed to shine.,"female,>60,oversharer"
12088,The Alchemist (O Alquimista),2023-01-10,4,"Exceeded all my expectations, simply exceptional!","female,36-45,multitasker"
14676,A Message to Garcia,2021-07-28,4,"Incredible, an exceptional masterpiece.","male,46-60,re-reader"
2473,Gone with the Wind,2021-11-25,4,"Lovely, warmed my heart. Excellent storytelling.","female,46-60,oversharer"
15512,A Message to Garcia,2021-07-28,4,"Captivating from start to finish, truly exceptional!","female,36-45,re-reader"
19050,The Power of Positive Thinking,2022-02-07,3,A disappointing foray into a genre that promised more.,"male,46-60,oversharer"
15290,The Great Gatsby,2022-11-05,1,"Disappointing character arcs, felt very rushed.","female,36-45,multitasker"
10492,Angels & Demons,2022-06-11,4,"Great read, exceptionally informative.","female,36-45,multitasker"
17311,Dune,2022-12-08,5,"Masterful storytelling, deeply moving. Exceptional work.","nonbinary,>60,re-reader"
7213,The Thorn Birds,2020-01-14,3,A disappointing foray into a genre that promised more.,"female,36-45,cryer"
11895,The Hite Report,2023-06-14,5,"Great read, exceptionally informative.","nonbinary,18-35,cryer"
10631,Black Beauty,2022-08-22,2,Lacking in both style and substance.,"male,>60,cryer"
6689,Love Story,2023-09-03,2,"Lacking originality, felt like I've seen it all before.","male,>60,cryer"
11448,Sophie's World (Sofies verden),2020-09-25,3,"Uninspired and disappointing, left much to be desired.","female,18-35,multitasker"
8773,Angels & Demons,2022-06-11,5,Yes! Absolutely loved it. Excellent choice.,"female,46-60,oversharer"
13534,The Good Soldier Švejk (Osudy dobrého vojáka Švejka za světové války),2021-01-28,4,"Kept me engaged till the very end, exceptionally well-done.","female,18-35,multitasker"
19943,Flowers in the Attic,2020-02-26,3,"Lacking any real climax, felt anticlimactic.","female,46-60,multitasker"
12293,The Fault in Our Stars,2021-04-12,5,"Unbelievably good, exceptionally well-done.","male,46-60,multitasker"
2955,Harry Potter and the Order of the Phoenix,2021-05-22,3,Tried to get into it but found it lacking.,"female,46-60,cryer"
2562,Lust for Life,2021-10-16,4,"Utterly fantastic, a gem. Exceptional in every sense.","female,18-35,bragger"
8310,Jaws,2021-02-08,3,Lacking the charm and wit I was hoping for.,"male,36-45,multitasker"
16196,The Adventures of Pinocchio (Le avventure di Pinocchio),2021-02-11,5,"Never disappoints, top-notch and excellent!","male,46-60,bragger"
5167,The Hite Report,2023-06-14,5,"Joy to read, very engaging and excellent.","female,46-60,re-reader"
8240,James and the Giant Peach,2022-10-19,5,"Definitely worth your time, an excellent read.","female,>60,bragger"
2384,A Brief History of Time,2022-01-18,5,"Quite a delightful read, excellent in every aspect!","male,>60,oversharer"
9991,Your Erroneous Zones,2020-10-27,1,"Lacking any real climax, felt anticlimactic.","female,46-60,cryer"
18772,Angels & Demons,2022-06-11,4,"Vibrant and lively, a joy to read. Excellently written.","female,18-35,bragger"
10808,The Shack,2023-04-23,4,"Truly captivating, a stellar and excellent read.","female,46-60,cryer"
9240,Harry Potter and the Prisoner of Azkaban,2020-09-08,2,"Lacking any real depth, felt superficial.","female,46-60,multitasker"
