Credit_rating,Age,Income,Credit_cards,Education,Car_loans
Good,26.141674071978,High,Less than 5,College,None or 1
Good,38.9488249308998,Medium,5 or more,College,More than 2
Good,59.7428171135307,High,Less than 5,High school,None or 1
Good,37.1348262750084,High,5 or more,High school,More than 2
Good,51.7131894197733,High,Less than 5,High school,None or 1
Good,48.2143738432915,High,5 or more,College,More than 2
Good,32.8812152850821,High,5 or more,College,More than 2
Good,41.4267297623736,Medium,Less than 5,College,None or 1
Good,29.8278065741144,High,Less than 5,High school,None or 1
Good,41.4206616578261,Low,Less than 5,College,None or 1
Good,46.4147468472082,Medium,Less than 5,College,None or 1
Good,33.2279790843898,Medium,5 or more,College,More than 2
Good,24.9425230024447,Medium,5 or more,College,More than 2
Good,42.3689484593961,Medium,5 or more,College,More than 2
Good,24.7837851589962,Medium,Less than 5,High school,None or 1
Good,44.6778033607963,High,Less than 5,College,None or 1
Good,24.3713088493129,High,5 or more,College,More than 2
Good,30.6455260191967,High,5 or more,College,More than 2
Good,52.3081948468225,Medium,Less than 5,College,None or 1
Good,28.9121240529472,Medium,5 or more,College,More than 2
Good,24.6940938004939,High,5 or more,College,More than 2
Good,54.4623103301352,High,5 or more,College,None or 1
Good,44.5424667158459,Medium,Less than 5,College,None or 1
Good,39.0713813993383,Medium,5 or more,College,More than 2
Good,29.3969949863599,High,Less than 5,College,None or 1
Good,33.5472802266168,Medium,5 or more,High school,More than 2
Good,41.0328660944865,High,Less than 5,College,None or 1
Good,33.0638157517283,Medium,5 or more,College,More than 2
Good,40.6497343771397,Low,5 or more,College,More than 2
Good,34.1924094890654,Medium,Less than 5,High school,None or 1
Good,26.0514843620652,Medium,Less than 5,College,None or 1
Good,31.1052694039174,High,Less than 5,High school,None or 1
Good,39.0288308505874,High,5 or more,High school,More than 2
Good,33.4946226382364,Medium,5 or more,College,More than 2
Good,25.2112136969834,Low,5 or more,College,More than 2
Good,45.7243357030497,Medium,5 or more,High school,None or 1
Good,42.6515924833671,High,5 or more,College,More than 2
Good,35.7102230866686,Medium,Less than 5,High school,None or 1
Good,46.5429372863652,High,5 or more,High school,More than 2
Good,26.9140658478752,Medium,5 or more,College,More than 2
Good,36.25653570942,High,Less than 5,College,None or 1
Good,57.1656637109734,Medium,5 or more,High school,More than 2
Good,36.2003647071501,Medium,Less than 5,High school,None or 1
Good,34.0405524516343,Medium,Less than 5,College,None or 1
Good,31.4009253061125,Medium,5 or more,High school,More than 2
Good,39.7237593063093,Medium,5 or more,College,More than 2
Good,32.0358776131395,Low,Less than 5,College,None or 1
Good,45.1676291079877,Medium,5 or more,College,More than 2
Good,29.7882825920687,Medium,5 or more,High school,More than 2
Good,42.1401073892514,High,Less than 5,High school,None or 1
Good,38.1657292333284,Medium,5 or more,High school,More than 2
Good,21.6143749971567,Medium,Less than 5,High school,None or 1
Good,33.484023017758,High,Less than 5,High school,None or 1
Good,41.0977803427736,High,Less than 5,College,More than 2
Good,23.497816046413,Medium,Less than 5,College,None or 1
Good,29.5313168447939,Medium,Less than 5,College,None or 1
Good,21.6260201928698,High,Less than 5,College,None or 1
Good,30.2956181921879,High,5 or more,High school,More than 2
Good,34.8458107326414,High,5 or more,College,More than 2
Good,44.7738519395057,High,5 or more,High school,More than 2
Good,30.9326804540925,Medium,Less than 5,High school,None or 1
Good,38.6047873294615,High,5 or more,College,More than 2
Good,35.055314460445,High,Less than 5,College,None or 1
Good,36.6901155374384,Medium,5 or more,College,None or 1
Good,27.9637951080658,Medium,5 or more,High school,More than 2
Good,43.4162288419631,High,Less than 5,College,More than 2
Good,44.2645776440117,High,5 or more,College,More than 2
Good,26.3642506921375,High,5 or more,High school,More than 2
Good,36.69182436582,High,Less than 5,High school,None or 1
Good,39.4342716648612,High,5 or more,College,More than 2
Good,21.2009270622701,High,5 or more,High school,None or 1
Good,52.1208111060935,Medium,Less than 5,College,None or 1
Good,30.5567266984178,Medium,5 or more,High school,More than 2
Good,41.2185238687892,High,Less than 5,High school,None or 1
Good,28.1068027435085,High,Less than 5,High school,None or 1
Good,44.0336783970917,Medium,Less than 5,College,None or 1
Good,40.7321895630833,High,5 or more,College,More than 2
Good,39.5939921359574,High,5 or more,High school,More than 2
Good,49.4181916298037,Medium,Less than 5,High school,None or 1
Good,48.6664820601224,Medium,Less than 5,High school,None or 1
Good,38.8672600514303,Medium,5 or more,College,More than 2
Good,21.5072116253151,Medium,5 or more,High school,More than 2
Good,26.6155843687985,Low,Less than 5,High school,None or 1
Good,35.4850128238429,Medium,5 or more,High school,More than 2
Good,37.0738570623119,Low,5 or more,High school,None or 1
Good,59.1502112304916,High,5 or more,College,More than 2
Good,34.8239983839153,High,5 or more,High school,More than 2
Good,35.4941559654434,High,5 or more,High school,More than 2
Good,43.6440106336269,Medium,Less than 5,College,None or 1
Good,23.8475983917699,Low,5 or more,High school,None or 1
Good,42.8726814927365,High,Less than 5,College,None or 1
Good,34.5566631368567,Medium,5 or more,College,More than 2
Good,20.7506234297928,High,5 or more,High school,None or 1
Good,36.542376939621,Medium,5 or more,College,None or 1
Good,48.2952401280447,High,Less than 5,High school,None or 1
Good,29.2660875850745,Medium,5 or more,College,None or 1
Good,34.5056782688073,High,Less than 5,High school,None or 1
Good,38.9526836911399,Medium,Less than 5,College,None or 1
Good,57.5078560645919,High,Less than 5,College,More than 2
Good,30.2625632895288,Medium,5 or more,College,More than 2
Good,39.806001443191,Medium,5 or more,College,More than 2
Good,30.2424712237273,Medium,5 or more,College,More than 2
Good,43.0248457813013,High,Less than 5,College,More than 2
Good,57.8588373682628,Medium,5 or more,College,More than 2
Good,27.0671217534185,High,5 or more,College,More than 2
Good,25.6714803689996,High,5 or more,College,More than 2
Good,34.1294862239086,Medium,Less than 5,High school,None or 1
Good,23.8798882326595,Medium,5 or more,High school,More than 2
Good,42.2088861428713,High,Less than 5,High school,None or 1
Good,30.9428478074963,High,Less than 5,College,None or 1
Good,33.409061765962,High,5 or more,College,More than 2
Good,39.2165410001457,Medium,5 or more,High school,More than 2
Good,35.6460591348029,Medium,Less than 5,College,More than 2
Good,29.4827179955489,Medium,5 or more,High school,More than 2
Good,24.6741466476568,Medium,5 or more,College,None or 1
Good,42.1317296832802,High,Less than 5,High school,None or 1
Good,44.0207634745868,High,5 or more,College,More than 2
Good,39.6836673944731,Medium,Less than 5,College,None or 1
Good,38.7475747808853,Medium,5 or more,High school,More than 2
Good,40.0931909624438,High,5 or more,College,More than 2
Good,25.2566952246623,Medium,5 or more,High school,More than 2
Good,28.3590374619963,Medium,5 or more,College,None or 1
Good,35.4363364894284,Medium,Less than 5,College,None or 1
Good,47.3011418223437,High,Less than 5,College,None or 1
Good,23.8777193638569,High,5 or more,College,None or 1
Good,23.1034089330635,High,5 or more,High school,More than 2
Good,35.345582149606,Medium,Less than 5,College,None or 1
Good,27.5565996869098,High,Less than 5,High school,None or 1
Good,23.5005619961071,Medium,5 or more,College,More than 2
Good,42.5008759634559,High,Less than 5,High school,None or 1
Good,21.6640643655122,High,Less than 5,High school,None or 1
Good,22.2854176578185,High,Less than 5,College,None or 1
Good,30.9572831155375,Medium,Less than 5,High school,None or 1
Good,43.950464502471,Medium,Less than 5,College,None or 1
Good,37.3272580177991,High,5 or more,College,More than 2
Good,26.8788967179694,High,5 or more,College,None or 1
Good,37.5215721294003,Medium,5 or more,High school,More than 2
Good,43.267681634647,Medium,Less than 5,College,None or 1
Good,50.6588640734691,High,Less than 5,High school,None or 1
Good,33.3673022334407,Medium,Less than 5,College,None or 1
Good,43.4013775047304,Medium,Less than 5,College,None or 1
Good,28.6440744068533,Medium,5 or more,College,More than 2
Good,25.4671188314743,High,Less than 5,High school,None or 1
Good,38.6895895456471,Medium,Less than 5,College,More than 2
Good,37.9646743281896,High,5 or more,High school,More than 2
Good,30.3759056765914,Medium,Less than 5,College,None or 1
Good,44.7668554402379,Medium,Less than 5,High school,None or 1
Good,32.7471941629151,High,Less than 5,College,None or 1
Good,37.087862004249,Medium,Less than 5,High school,None or 1
Good,38.2365677636751,Low,Less than 5,High school,None or 1
Good,46.3758143688247,Medium,5 or more,High school,More than 2
Good,44.1457319678957,Medium,Less than 5,College,More than 2
Good,39.1089818258496,Medium,5 or more,College,More than 2
Good,31.1254242021088,Medium,Less than 5,High school,None or 1
Good,36.2268116953228,High,5 or more,High school,More than 2
Good,46.4215288502471,Medium,Less than 5,College,None or 1
Good,41.0294017257013,Low,Less than 5,High school,None or 1
Good,26.8500489405346,High,5 or more,High school,More than 2
Good,34.8940589679105,Medium,Less than 5,College,None or 1
Good,39.1026099949415,Medium,Less than 5,High school,None or 1
Good,38.5301068764775,Low,5 or more,College,More than 2
Good,32.2817173844072,Medium,Less than 5,High school,None or 1
Good,33.7629578165849,High,5 or more,College,More than 2
Good,33.9424313593584,High,Less than 5,High school,None or 1
Good,39.7909318881583,High,Less than 5,High school,None or 1
Good,39.3081222983623,Low,Less than 5,College,None or 1
Good,26.0665480155271,Medium,5 or more,High school,More than 2
Good,38.8428467666406,Medium,Less than 5,High school,None or 1
Good,46.5120928801813,Medium,5 or more,College,More than 2
Good,35.0687559382921,Medium,Less than 5,High school,None or 1
Good,43.3537334427878,High,Less than 5,College,None or 1
Good,34.9961646025598,High,5 or more,High school,More than 2
Good,42.8335421997882,High,5 or more,High school,More than 2
Good,48.0534243546494,High,Less than 5,High school,More than 2
Good,26.5580280460723,Low,Less than 5,College,None or 1
Good,26.1154472681127,Medium,Less than 5,High school,None or 1
Good,39.4946874496173,Medium,Less than 5,College,None or 1
Good,32.0158944036109,Medium,5 or more,High school,More than 2
Good,41.7424011650703,Medium,5 or more,College,More than 2
Good,49.3561656022547,Low,Less than 5,College,None or 1
Good,21.692312337354,High,5 or more,High school,More than 2
Good,40.4905946404253,Medium,5 or more,High school,More than 2
Good,22.3194209285736,High,5 or more,College,More than 2
Good,50.6931839509336,Medium,5 or more,High school,More than 2
Good,46.5795748334432,Medium,Less than 5,High school,None or 1
Good,42.0960691287934,Medium,Less than 5,College,More than 2
Good,32.7520078099409,Medium,Less than 5,High school,None or 1
Good,57.3623914707099,Medium,5 or more,High school,More than 2
Good,30.3338472412072,Medium,Less than 5,High school,None or 1
Good,42.2516164671256,High,5 or more,High school,More than 2
Good,31.7363181399413,Low,5 or more,High school,More than 2
Good,28.95044544937,High,5 or more,High school,More than 2
Good,39.1136886922589,Medium,5 or more,High school,More than 2
Good,44.2028707273044,Medium,5 or more,High school,More than 2
Good,27.3671437999336,Medium,Less than 5,High school,More than 2
Good,61.6672174307615,Medium,5 or more,High school,More than 2
Good,34.1056406044885,Medium,Less than 5,High school,None or 1
Good,22.6336558254579,High,Less than 5,High school,None or 1
Good,46.8977401797575,Medium,5 or more,College,More than 2
Good,41.4427270653681,High,Less than 5,College,More than 2
Good,26.553229835357,Medium,Less than 5,High school,None or 1
Good,40.9381888459354,Medium,Less than 5,High school,More than 2
Good,26.091175082798,High,Less than 5,College,None or 1
Good,46.4219817217837,High,5 or more,High school,More than 2
Good,40.4391121907045,High,5 or more,High school,More than 2
Good,44.6697306587838,Medium,Less than 5,College,None or 1
Good,47.0841892376699,Low,Less than 5,College,None or 1
Good,54.1966024929663,Medium,5 or more,College,More than 2
Good,32.5993787478012,Medium,Less than 5,High school,None or 1
Good,44.4479173821356,High,Less than 5,College,None or 1
Good,32.7470482957815,High,Less than 5,High school,None or 1
Good,29.6155273040497,High,Less than 5,College,None or 1
Good,46.5523694364581,High,5 or more,High school,More than 2
Good,31.8418297297062,High,Less than 5,High school,None or 1
Good,32.2046615148588,Medium,Less than 5,High school,None or 1
Good,41.4427799779599,Medium,5 or more,High school,None or 1
Good,28.8887093660101,Medium,Less than 5,High school,None or 1
Good,32.2690204126013,High,Less than 5,High school,None or 1
Good,50.9018442165322,High,5 or more,College,More than 2
Good,41.6556687223362,High,Less than 5,High school,More than 2
Good,21.4487815335645,Medium,5 or more,College,More than 2
Good,30.4719190009695,High,5 or more,College,More than 2
Good,44.8495940921567,Medium,Less than 5,College,None or 1
Good,31.3083045006952,Medium,5 or more,College,More than 2
Good,45.9965939232396,High,5 or more,High school,More than 2
Good,36.0076479990611,Medium,5 or more,High school,More than 2
Good,38.8113555110694,Medium,Less than 5,College,None or 1
Good,38.0235871313913,High,Less than 5,High school,None or 1
Good,39.8855289179648,Medium,Less than 5,High school,None or 1
Good,32.0996149332757,Medium,Less than 5,College,None or 1
Good,36.7534044538318,High,5 or more,High school,More than 2
Good,39.4841565454724,Medium,Less than 5,College,None or 1
Good,25.7720898238363,Low,Less than 5,High school,None or 1
Good,47.8201899674333,High,Less than 5,College,None or 1
Good,33.8712012050595,High,5 or more,High school,More than 2
Good,25.9151730437223,Medium,5 or more,High school,More than 2
Good,29.7189916530714,High,Less than 5,College,None or 1
Good,56.273361303763,Medium,5 or more,College,More than 2
Good,49.0836238499661,High,Less than 5,High school,More than 2
Good,26.5230072730051,High,5 or more,High school,More than 2
Good,24.0775120770764,High,5 or more,High school,More than 2
Good,26.9864500134721,Medium,Less than 5,College,More than 2
Good,47.1368209536743,High,5 or more,College,More than 2
Good,27.590294872182,Medium,Less than 5,College,None or 1
Good,37.8970809825429,High,5 or more,College,None or 1
Good,40.7750928271714,High,Less than 5,College,None or 1
Good,32.4303293618007,High,5 or more,College,More than 2
Good,39.0596494841578,High,5 or more,High school,More than 2
Good,35.7052092592023,Medium,5 or more,College,More than 2
Good,28.4952562259575,Medium,Less than 5,College,More than 2
Good,27.9677122450643,Medium,5 or more,High school,More than 2
Good,40.1866124448053,Medium,5 or more,High school,More than 2
Good,41.0361277827086,High,5 or more,College,More than 2
Good,33.8856699212151,Medium,5 or more,High school,More than 2
Good,49.0985468708581,Medium,Less than 5,High school,More than 2
Good,46.4592092056341,High,5 or more,High school,More than 2
Good,32.8180188569027,High,Less than 5,College,None or 1
Good,43.3549744479108,High,5 or more,College,More than 2
Good,33.7373507224172,Medium,5 or more,High school,More than 2
Good,35.3049784174416,Medium,Less than 5,High school,None or 1
Good,25.9645162981359,High,Less than 5,High school,None or 1
Good,27.8688461969698,High,5 or more,College,More than 2
Good,27.3425089309871,High,Less than 5,High school,None or 1
Good,59.0879337380256,Low,5 or more,High school,More than 2
Good,31.0817111837948,High,5 or more,High school,More than 2
Good,33.4692675356732,Medium,5 or more,High school,More than 2
Good,41.516077911052,Medium,5 or more,High school,More than 2
Good,40.8622981461749,High,5 or more,High school,None or 1
Good,39.7025143552842,High,5 or more,High school,More than 2
Good,23.3498556785201,High,Less than 5,High school,None or 1
Good,33.174594760804,High,Less than 5,High school,None or 1
Good,50.6106017353266,Medium,5 or more,High school,More than 2
Good,45.5754735126654,High,Less than 5,High school,None or 1
Good,37.7259762098641,High,5 or more,High school,More than 2
Good,38.5835326096668,High,Less than 5,High school,None or 1
Good,44.6229936069489,Medium,5 or more,High school,More than 2
Good,40.3693312049085,High,5 or more,College,More than 2
Good,41.6877018510753,High,5 or more,College,More than 2
Good,50.9822983726336,Low,Less than 5,High school,More than 2
Good,35.0771009367951,Medium,Less than 5,College,More than 2
Good,45.2098753534261,Low,Less than 5,High school,None or 1
Good,36.1075076468809,Low,Less than 5,College,None or 1
Good,46.0452611883763,Medium,5 or more,High school,More than 2
Good,25.1367148192679,Medium,5 or more,College,More than 2
Good,35.3275407729981,Medium,Less than 5,College,None or 1
Good,31.7546947269877,Medium,5 or more,High school,More than 2
Good,21.3380013911538,Medium,5 or more,High school,None or 1
Good,41.3182728245817,High,Less than 5,High school,None or 1
Good,44.7381352257837,High,Less than 5,College,None or 1
Good,25.0503706996661,High,5 or more,High school,More than 2
Good,43.2733453016408,High,Less than 5,High school,None or 1
Good,35.690727374272,High,Less than 5,High school,None or 1
Good,42.597740552003,Medium,Less than 5,College,None or 1
Good,30.4184976685848,High,5 or more,High school,None or 1
Good,57.9188995216901,High,5 or more,High school,More than 2
Good,40.7066541853385,Medium,5 or more,High school,More than 2
Good,28.5045308064036,High,5 or more,College,More than 2
Good,43.116947699939,High,5 or more,College,More than 2
Good,42.7310115002991,Medium,Less than 5,High school,More than 2
Good,45.5054682082717,Medium,5 or more,College,More than 2
Good,52.9689584948927,Medium,Less than 5,High school,None or 1
Good,29.3636358650559,Low,Less than 5,College,More than 2
Good,53.3462454260675,High,5 or more,College,More than 2
Good,47.562961193048,Medium,Less than 5,High school,None or 1
Good,33.6203659441175,High,5 or more,High school,More than 2
Good,26.4943267675745,Medium,Less than 5,College,None or 1
Good,47.0958496031792,Medium,5 or more,High school,More than 2
Good,35.0666854217388,Medium,5 or more,High school,None or 1
Good,40.2643798784649,Low,5 or more,High school,More than 2
Good,41.2249424214266,High,5 or more,High school,More than 2
Good,35.4033155458792,Medium,5 or more,College,More than 2
Good,34.3646493909383,High,5 or more,High school,More than 2
Good,36.0389057675715,Medium,Less than 5,College,None or 1
Good,28.0251002651974,High,5 or more,High school,More than 2
Good,36.2135028819069,High,5 or more,High school,More than 2
Good,38.4711585980163,High,5 or more,College,More than 2
Good,24.0230121618356,High,Less than 5,High school,More than 2
Good,43.6258832709709,Medium,5 or more,High school,More than 2
Good,29.8062294791524,Medium,5 or more,High school,More than 2
Good,38.3520611973873,Medium,Less than 5,College,More than 2
Good,39.6889835985795,Medium,5 or more,College,More than 2
Good,39.3414796863133,High,Less than 5,High school,More than 2
Good,39.1727989748104,Medium,Less than 5,High school,None or 1
Good,40.4629847827739,High,Less than 5,College,None or 1
Good,32.709127017935,High,Less than 5,High school,None or 1
Good,39.8314992451808,Low,Less than 5,High school,None or 1
Good,32.7736484197346,High,5 or more,College,More than 2
Good,31.8613741870539,High,5 or more,High school,More than 2
Good,33.3004515259264,High,5 or more,High school,More than 2
Good,25.6283725239551,High,Less than 5,High school,More than 2
Good,34.9767998862107,High,5 or more,College,More than 2
Good,29.6809361105535,High,5 or more,High school,More than 2
Good,38.9799562369916,High,Less than 5,College,None or 1
Good,53.8175362831464,Medium,5 or more,College,More than 2
Good,34.3240774999985,High,Less than 5,College,None or 1
Good,37.5670776293504,High,5 or more,College,More than 2
Good,34.3967643248999,Medium,5 or more,College,More than 2
Good,23.862921338545,Low,5 or more,College,More than 2
Good,51.2543403093539,High,5 or more,College,More than 2
Good,30.4855541570912,Medium,Less than 5,High school,None or 1
Good,43.7750688033944,High,5 or more,High school,More than 2
Good,37.9814292065262,Medium,Less than 5,College,None or 1
Good,42.0625536046766,High,5 or more,College,None or 1
Good,25.4375833283659,Medium,Less than 5,College,None or 1
Good,30.4056985395579,Medium,5 or more,College,More than 2
Good,39.5007807264718,High,Less than 5,College,None or 1
Good,39.3416905014783,High,Less than 5,High school,None or 1
Good,43.3340369832833,High,Less than 5,College,More than 2
Good,38.1574162094515,High,Less than 5,College,None or 1
Good,37.8652056706652,Medium,5 or more,College,None or 1
Good,31.1870180928408,High,Less than 5,College,None or 1
Good,30.9802864733657,High,5 or more,College,More than 2
Good,31.2461537478015,High,5 or more,College,None or 1
Good,29.3091474188758,Medium,Less than 5,College,None or 1
Good,28.4614461412115,High,5 or more,High school,More than 2
Good,27.6125715762395,High,Less than 5,College,None or 1
Good,39.4542673268046,High,Less than 5,High school,None or 1
Good,32.827110528066,Medium,Less than 5,College,None or 1
Good,41.1827656251638,Medium,5 or more,High school,More than 2
Good,20.2114442583923,Medium,Less than 5,High school,None or 1
Good,48.6303110875387,Medium,5 or more,High school,More than 2
Good,30.0127757225724,Medium,5 or more,College,More than 2
Good,46.9474793726194,High,5 or more,High school,More than 2
Good,31.2117467167377,High,5 or more,High school,More than 2
Good,26.8618786454819,Medium,Less than 5,High school,None or 1
Good,33.9253337684839,Low,Less than 5,College,None or 1
Good,35.389214015654,Medium,Less than 5,High school,None or 1
Good,41.7236463902265,High,5 or more,High school,More than 2
Good,53.8698213857752,High,Less than 5,College,None or 1
Good,24.1752127919035,High,5 or more,High school,More than 2
Good,43.3638467502648,High,Less than 5,High school,More than 2
Good,35.4246754572005,High,Less than 5,High school,More than 2
Good,32.5294324676599,High,5 or more,College,More than 2
Good,37.7944005147939,Medium,5 or more,High school,More than 2
Good,25.8179424707678,High,Less than 5,High school,None or 1
Good,37.8575886410424,Medium,Less than 5,High school,None or 1
Good,20.54102207984,High,5 or more,High school,More than 2
Good,38.3194931584365,High,5 or more,College,More than 2
Good,63.3497244736978,Medium,Less than 5,College,None or 1
Good,35.2782786033283,High,Less than 5,College,None or 1
Good,46.34058161333,High,Less than 5,High school,None or 1
Good,31.9110900617308,Medium,5 or more,High school,More than 2
Good,31.8648353550702,High,5 or more,High school,More than 2
Good,47.4770919835105,High,Less than 5,High school,More than 2
Good,35.1085607519231,High,5 or more,College,More than 2
Good,38.5849740098446,Medium,Less than 5,College,More than 2
Good,40.2257350328313,Low,Less than 5,High school,None or 1
Good,40.4324849561708,Low,5 or more,College,More than 2
Good,38.2884083631102,Medium,Less than 5,College,More than 2
Good,35.7817677805319,Medium,5 or more,College,More than 2
Good,46.5586324193159,Medium,Less than 5,High school,None or 1
Good,34.4061954077812,Medium,Less than 5,High school,None or 1
Good,21.0074153698357,High,5 or more,High school,More than 2
Good,52.4392768885215,High,5 or more,College,More than 2
Good,51.0014482387127,High,5 or more,College,None or 1
Good,21.3458923511461,High,Less than 5,High school,None or 1
Good,35.9228281988952,Medium,5 or more,College,None or 1
Good,29.5434120781288,Medium,5 or more,College,More than 2
Good,44.0575873982307,Low,Less than 5,College,None or 1
Good,39.3274711773306,Medium,5 or more,College,More than 2
Good,22.2562308685813,Medium,5 or more,College,More than 2
Good,28.1791288515837,Medium,5 or more,High school,None or 1
Good,58.6910186835084,Low,5 or more,High school,More than 2
Good,34.1765663884857,Medium,Less than 5,College,None or 1
Good,20.8936486362577,High,5 or more,High school,More than 2
Good,39.5149311353382,Medium,Less than 5,College,None or 1
Good,22.6565153563531,Medium,Less than 5,College,None or 1
Good,38.1370018839172,Medium,Less than 5,College,None or 1
Good,41.2056764614276,Medium,5 or more,College,More than 2
Good,30.6388776471724,Medium,5 or more,College,More than 2
Good,33.4649955134463,Medium,5 or more,High school,More than 2
Good,58.1692611602864,Low,5 or more,College,More than 2
Good,32.0647353260957,Medium,Less than 5,High school,None or 1
Good,31.4768003358212,High,Less than 5,College,None or 1
Good,38.1900790029978,High,Less than 5,College,None or 1
Good,37.13244559053,High,Less than 5,High school,None or 1
Good,33.9068960339042,High,Less than 5,College,More than 2
Good,39.2542960723337,High,Less than 5,High school,None or 1
Good,25.4609619730874,High,Less than 5,High school,None or 1
Good,27.8478467150798,Medium,Less than 5,High school,None or 1
Good,29.5326856460727,Medium,Less than 5,College,None or 1
Good,23.6421212962286,Medium,Less than 5,High school,None or 1
Good,45.5235792005185,Medium,5 or more,College,More than 2
Good,28.4253678492427,High,Less than 5,College,More than 2
