Customer_id,Acquisition_Dte,Acquisition_channel,Amount
7769694,11-Sep-09,Sales,350
7769690,11-Sep-09,Sales,400
7769684,11-Sep-09,Sales,350
7769680,11-Sep-09,Sales,280
7769654,11-Sep-09,Sales,375
7769640,11-Sep-09,Sales,350
7769622,11-Sep-09,Sales,315
7769566,11-Sep-09,Sales,280
7769554,11-Sep-09,Sales,375
7769542,11-Sep-09,Sales,280
7769538,11-Sep-09,Sales,350
7769534,11-Sep-09,TV Ad,245
7769528,11-Sep-09,Sales,350
7769434,11-Sep-09,Sales,350
7769362,11-Sep-09,Sales,350
7769358,11-Sep-09,Web,440
7769354,10-Sep-09,Web,120
7769350,10-Sep-09,Web,40
7769346,10-Sep-09,Web,80
7769332,10-Sep-09,Web,545
7769324,10-Sep-09,TV Ad,405
7769276,10-Sep-09,Sales,350
7769234,10-Sep-09,Sales,350
7769132,10-Sep-09,TV Ad,700
7769124,10-Sep-09,Sales,315
7769114,10-Sep-09,Sales,70
7769108,10-Sep-09,Sales,40
7769044,10-Sep-09,TV Ad,80
7769030,10-Sep-09,TV Ad,315
7769016,10-Sep-09,Web,350
7768960,10-Sep-09,Sales,140
7768916,10-Sep-09,TV Ad,1040
7768872,10-Sep-09,Sales,210
7768868,10-Sep-09,Sales,360
7768862,10-Sep-09,Sales,350
7768858,10-Sep-09,Sales,350
7768854,10-Sep-09,Sales,350
7768832,10-Sep-09,Sales,140
7768824,10-Sep-09,Sales,350
7768820,10-Sep-09,Sales,105
7768814,10-Sep-09,Sales,585
7768810,10-Sep-09,Sales,35
7768804,10-Sep-09,Sales,385
7768794,10-Sep-09,Sales,350
7768788,10-Sep-09,Sales,350
7768784,10-Sep-09,Sales,485
7768756,10-Sep-09,Sales,350
7768746,10-Sep-09,Sales,315
7768738,10-Sep-09,Sales,315
7768734,10-Sep-09,Sales,350
7768728,10-Sep-09,Sales,105
7768724,10-Sep-09,Sales,245
7768720,10-Sep-09,Sales,350
7768714,10-Sep-09,Sales,350
7768710,10-Sep-09,TV Ad,385
7768704,10-Sep-09,Sales,385
7768694,10-Sep-09,Web,2262
7768690,10-Sep-09,Sales,350
7768590,10-Sep-09,Sales,105
7768570,9-Sep-09,Web,175
7768556,9-Sep-09,TV Ad,320
7768552,9-Sep-09,Web,350
7768490,9-Sep-09,TV Ad,140
7768456,9-Sep-09,Sales,105
7768426,9-Sep-09,Sales,350
7768352,9-Sep-09,Sales,350
7768346,9-Sep-09,Sales,350
7768342,9-Sep-09,Sales,450
7768330,9-Sep-09,Sales,70
7768314,9-Sep-09,Sales,385
7768302,9-Sep-09,Sales,385
7768150,9-Sep-09,TV Ad,440
7768046,9-Sep-09,TV Ad,385
7767916,9-Sep-09,Web,465
7767694,9-Sep-09,Web,385
7767686,8-Sep-09,Web,690
7767676,8-Sep-09,TV Ad,350
7767528,8-Sep-09,Sales,385
7767492,8-Sep-09,Sales,1050
7767434,8-Sep-09,Sales,350
7767420,8-Sep-09,Sales,175
7767386,8-Sep-09,Web,160
7767350,8-Sep-09,Web,455
7767346,8-Sep-09,Web,385
7767342,8-Sep-09,Web,400
7767318,8-Sep-09,Web,645
7767310,8-Sep-09,Web,540
7767306,8-Sep-09,Web,385
7767288,8-Sep-09,Web,460
7767264,8-Sep-09,Web,385
7767260,8-Sep-09,Web,415
7767256,8-Sep-09,Web,350
7767164,8-Sep-09,TV Ad,410
7767118,8-Sep-09,Sales,385
7767114,8-Sep-09,TV Ad,360
7767042,8-Sep-09,TV Ad,440
7767038,8-Sep-09,TV Ad,440
7767030,8-Sep-09,Sales,525
7767022,8-Sep-09,Sales,350
7767016,8-Sep-09,Sales,350
7767012,8-Sep-09,Sales,350
7767006,8-Sep-09,Sales,350
7767002,8-Sep-09,Sales,350
7766996,8-Sep-09,Sales,350
7766992,8-Sep-09,Sales,375
7766988,8-Sep-09,Sales,105
7766984,8-Sep-09,Sales,440
7766980,8-Sep-09,Sales,385
7766976,8-Sep-09,Sales,140
7766970,8-Sep-09,Sales,380
7766948,8-Sep-09,TV Ad,385
7766930,8-Sep-09,Web,350
7766916,8-Sep-09,Sales,140
7766910,8-Sep-09,Sales,350
7766906,8-Sep-09,Sales,350
7766902,8-Sep-09,Sales,700
7766874,8-Sep-09,Sales,420
7766870,8-Sep-09,Sales,465
7766864,8-Sep-09,Sales,385
7766860,8-Sep-09,Sales,385
7766854,8-Sep-09,Sales,560
7766850,8-Sep-09,Sales,350
7766792,8-Sep-09,Sales,315
7766660,8-Sep-09,Web,460
7766654,8-Sep-09,Web,400
7766650,8-Sep-09,Web,415
7766646,7-Sep-09,Web,440
7766640,7-Sep-09,Web,495
7766636,7-Sep-09,Web,385
7766632,7-Sep-09,Web,440
7766626,7-Sep-09,TV Ad,140
7766618,7-Sep-09,Web,385
7766610,7-Sep-09,TV Ad,35
7766606,7-Sep-09,Web,400
7766602,7-Sep-09,Web,435
7766592,7-Sep-09,TV Ad,70
7766582,7-Sep-09,Web,350
7766576,7-Sep-09,Web,385
7766572,7-Sep-09,Web,1240
7766568,6-Sep-09,Web,385
7766564,6-Sep-09,Web,400
7766546,6-Sep-09,Web,1280
7766538,5-Sep-09,Web,70
7766534,5-Sep-09,Web,440
7766520,5-Sep-09,Web,465
7764368,5-Sep-09,TV Ad,160
7764354,4-Sep-09,Web,385
7764340,4-Sep-09,TV Ad,440
7764304,4-Sep-09,Web,385
7764296,4-Sep-09,Sales,700
7764292,4-Sep-09,Sales,350
7764286,4-Sep-09,Sales,105
7764282,4-Sep-09,Sales,350
7764254,4-Sep-09,Sales,410
7764250,4-Sep-09,Sales,420
7764246,4-Sep-09,Sales,350
7764242,4-Sep-09,Sales,420
7764234,4-Sep-09,Sales,375
7764228,4-Sep-09,Sales,350
7764192,4-Sep-09,Sales,350
7764188,4-Sep-09,Sales,70
7764182,4-Sep-09,Sales,385
7764178,4-Sep-09,Sales,350
7764174,4-Sep-09,Sales,315
7764170,4-Sep-09,Sales,140
7764166,4-Sep-09,Sales,315
7764160,4-Sep-09,Sales,350
7764156,4-Sep-09,Sales,350
7764152,4-Sep-09,Sales,315
7764116,4-Sep-09,TV Ad,590
7764000,4-Sep-09,TV Ad,500
7763990,4-Sep-09,Web,350
7763962,4-Sep-09,TV Ad,490
7763924,4-Sep-09,Web,585
7763890,4-Sep-09,Web,440
7763870,4-Sep-09,Sales,350
7763856,4-Sep-09,Sales,350
7763826,4-Sep-09,TV Ad,280
7763772,4-Sep-09,TV Ad,105
7763760,4-Sep-09,Sales,350
7763754,4-Sep-09,Sales,70
7763750,4-Sep-09,Sales,350
7763746,4-Sep-09,Sales,385
7763742,4-Sep-09,Sales,350
7763736,4-Sep-09,Sales,280
7763676,4-Sep-09,Sales,350
7763672,4-Sep-09,Sales,450
7763668,4-Sep-09,Sales,350
7763664,4-Sep-09,Sales,495
7763612,4-Sep-09,Sales,350
7763608,4-Sep-09,Sales,350
7763600,4-Sep-09,Sales,210
7763596,4-Sep-09,Sales,140
7763590,4-Sep-09,Sales,315
7763586,4-Sep-09,Sales,415
7763582,4-Sep-09,Sales,35
7763578,4-Sep-09,Sales,350
7763538,4-Sep-09,Web,350
7763500,4-Sep-09,Web,385
7763476,4-Sep-09,Web,800
7763464,4-Sep-09,Web,385
7763460,3-Sep-09,Web,385
7763456,3-Sep-09,Web,440
7763442,3-Sep-09,Web,440
7763438,3-Sep-09,Web,390
7763434,3-Sep-09,Web,400
7763390,3-Sep-09,Sales,350
7763384,3-Sep-09,Sales,350
7763376,3-Sep-09,Sales,350
7763372,3-Sep-09,Sales,385
7763368,3-Sep-09,Sales,385
7763364,3-Sep-09,Sales,350
7763358,3-Sep-09,Sales,770
7763354,3-Sep-09,Sales,210
7763350,3-Sep-09,Sales,350
7763346,3-Sep-09,Sales,350
7763310,3-Sep-09,Sales,405
7763306,3-Sep-09,Sales,350
7763302,3-Sep-09,Sales,70
7763298,3-Sep-09,Sales,35
7763288,3-Sep-09,Web,385
7763270,3-Sep-09,Sales,175
7763266,3-Sep-09,Sales,350
7763262,3-Sep-09,Sales,385
7763258,3-Sep-09,Sales,385
7763254,3-Sep-09,Sales,175
7763250,3-Sep-09,Sales,385
7763246,3-Sep-09,Sales,350
7763240,3-Sep-09,Sales,375
7763236,3-Sep-09,Sales,450
7763232,3-Sep-09,Sales,280
7763228,3-Sep-09,Sales,140
7763216,3-Sep-09,Sales,70
7763208,3-Sep-09,Sales,80
7763144,3-Sep-09,Web,545
7763134,3-Sep-09,Web,350
7763126,3-Sep-09,Sales,410
7763108,3-Sep-09,TV Ad,350
7763094,3-Sep-09,Sales,385
7763050,3-Sep-09,Sales,315
7763030,3-Sep-09,TV Ad,455
7763010,3-Sep-09,Sales,420
7762982,3-Sep-09,TV Ad,480
7762976,3-Sep-09,TV Ad,760
7762938,3-Sep-09,Sales,125
7762844,3-Sep-09,Web,440
7762824,3-Sep-09,Web,385
7762818,2-Sep-09,Web,350
7762814,2-Sep-09,Web,350
7762802,2-Sep-09,Web,440
7762764,2-Sep-09,Web,350
7762672,2-Sep-09,Sales,400
7762566,2-Sep-09,Sales,280
7762558,2-Sep-09,Sales,360
7762524,2-Sep-09,TV Ad,345
7762438,2-Sep-09,Sales,350
7762430,2-Sep-09,Web,400
7762416,2-Sep-09,Sales,160
7762342,2-Sep-09,Web,500
7762266,2-Sep-09,Sales,245
7762242,2-Sep-09,Sales,385
7762068,2-Sep-09,TV Ad,400
7762038,2-Sep-09,Sales,105
7761990,2-Sep-09,Sales,385
7761984,2-Sep-09,TV Ad,385
7761980,2-Sep-09,TV Ad,440
7761970,2-Sep-09,Sales,175
7761966,2-Sep-09,Sales,450
7761956,2-Sep-09,Web,385
7761938,2-Sep-09,Sales,385
7761926,2-Sep-09,Web,400
7761920,2-Sep-09,Sales,350
7761916,2-Sep-09,Sales,350
7761870,2-Sep-09,Sales,350
7761860,2-Sep-09,Sales,350
7761844,2-Sep-09,Sales,485
7761840,2-Sep-09,TV Ad,35
7761614,2-Sep-09,Web,385
7761578,2-Sep-09,Web,35
7761552,2-Sep-09,Web,415
7761402,2-Sep-09,Web,400
7761382,1-Sep-09,Web,440
7761270,1-Sep-09,Sales,350
7761266,1-Sep-09,Sales,770
7761262,1-Sep-09,Sales,350
7761256,1-Sep-09,Sales,350
7761252,1-Sep-09,Sales,35
7761248,1-Sep-09,Sales,210
7761244,1-Sep-09,Sales,70
7761218,1-Sep-09,Web,480
7761176,1-Sep-09,Sales,315
7761172,1-Sep-09,Sales,315
7761150,1-Sep-09,Sales,350
7761146,1-Sep-09,Sales,405
7761142,1-Sep-09,Sales,350
7761138,1-Sep-09,Sales,400
7761132,1-Sep-09,Sales,385
7761046,1-Sep-09,Sales,280
7761040,1-Sep-09,Sales,350
7761036,1-Sep-09,Sales,385
7761032,1-Sep-09,Sales,385
7761028,1-Sep-09,Sales,385
7761024,1-Sep-09,Sales,210
7761018,1-Sep-09,Sales,350
7761014,1-Sep-09,Sales,400
7761010,1-Sep-09,Sales,350
7761006,1-Sep-09,Sales,350
7761000,1-Sep-09,Sales,400
7760994,1-Sep-09,Sales,385
7760990,1-Sep-09,Sales,245
7760986,1-Sep-09,Sales,420
7760982,1-Sep-09,Sales,385
7760972,1-Sep-09,TV Ad,385
7760920,1-Sep-09,TV Ad,560
7760910,1-Sep-09,Web,750
7760840,1-Sep-09,Sales,385
7760836,1-Sep-09,Sales,350
7760832,1-Sep-09,Sales,280
7760826,1-Sep-09,Sales,350
7760822,1-Sep-09,Sales,315
7760818,1-Sep-09,Sales,350
7760814,1-Sep-09,Sales,350
7760810,1-Sep-09,Sales,315
7760806,1-Sep-09,Sales,385
7760802,1-Sep-09,Sales,350
7760796,1-Sep-09,Sales,350
7760792,1-Sep-09,Sales,70
7760788,1-Sep-09,Sales,105
7760784,1-Sep-09,Sales,315
7760780,1-Sep-09,Sales,350
7760776,1-Sep-09,Sales,350
7760770,1-Sep-09,Sales,350
7760766,1-Sep-09,Sales,385
7760748,1-Sep-09,Sales,350
7760744,1-Sep-09,Sales,350
7760740,1-Sep-09,Sales,350
7760736,1-Sep-09,Sales,350
7760732,1-Sep-09,Sales,350
7760700,1-Sep-09,Sales,385
7760696,1-Sep-09,Sales,385
7760690,1-Sep-09,Sales,315
7760686,1-Sep-09,Sales,280
7760682,1-Sep-09,Sales,385
7760620,1-Sep-09,Sales,525
7760610,1-Sep-09,Sales,385
7760598,1-Sep-09,Web,540
7760460,1-Sep-09,TV Ad,420
7760444,1-Sep-09,Sales,245
7760440,1-Sep-09,Sales,140
7760436,1-Sep-09,Sales,70
7760432,1-Sep-09,Sales,440
7760416,1-Sep-09,Web,1260
7760406,1-Sep-09,Web,415
7760352,1-Sep-09,Sales,385
7760348,1-Sep-09,Sales,350
7760344,1-Sep-09,Sales,70
7760340,1-Sep-09,Sales,245
7760274,1-Sep-09,Sales,385
7760270,1-Sep-09,Sales,35
7760262,1-Sep-09,Sales,350
7760258,1-Sep-09,Sales,350
7760254,1-Sep-09,Sales,350
7760248,1-Sep-09,Sales,280
7760242,1-Sep-09,Sales,770
7760238,1-Sep-09,Sales,105
7760230,1-Sep-09,Web,35
7760226,31-Aug-09,Web,35
7760212,31-Aug-09,Web,385
7760208,31-Aug-09,Web,440
7760086,31-Aug-09,Sales,420
7760074,31-Aug-09,Sales,385
7760070,31-Aug-09,Sales,350
7760066,31-Aug-09,Sales,385
7760062,31-Aug-09,Sales,385
7760056,31-Aug-09,Sales,70
7760052,31-Aug-09,Sales,350
7760048,31-Aug-09,Sales,385
7760042,31-Aug-09,Sales,245
7760038,31-Aug-09,Sales,350
7760034,31-Aug-09,Sales,380
7760030,31-Aug-09,Sales,385
7760026,31-Aug-09,Sales,435
7760022,31-Aug-09,Sales,350
7760018,31-Aug-09,Sales,315
7760014,31-Aug-09,Sales,665
7759888,31-Aug-09,Web,315
7759768,31-Aug-09,TV Ad,400
7759750,31-Aug-09,Sales,350
7759722,31-Aug-09,Sales,350
7759674,31-Aug-09,Sales,385
7759670,31-Aug-09,TV Ad,280
7759640,31-Aug-09,TV Ad,120
7759578,31-Aug-09,Sales,350
7759574,31-Aug-09,TV Ad,445
7759554,31-Aug-09,Sales,280
7759536,31-Aug-09,Sales,315
7759424,31-Aug-09,TV Ad,1210
7759420,31-Aug-09,Web,265
7759396,31-Aug-09,Sales,385
7759390,31-Aug-09,Sales,280
7759384,31-Aug-09,Sales,700
7759372,31-Aug-09,Sales,350
7759304,31-Aug-09,Sales,350
7759186,31-Aug-09,Web,385
7759182,31-Aug-09,Web,385
7759178,31-Aug-09,Web,440
7759174,31-Aug-09,Web,440
7759124,31-Aug-09,Web,385
7759114,30-Aug-09,Web,415
7759110,30-Aug-09,Web,835
7759102,30-Aug-09,TV Ad,105
7759094,30-Aug-09,Web,385
7759084,30-Aug-09,Web,120
7759078,30-Aug-09,Web,415
7759072,30-Aug-09,TV Ad,350
7759068,30-Aug-09,TV Ad,435
7759058,29-Aug-09,Web,1350
7759054,29-Aug-09,Web,385
7759050,29-Aug-09,Web,385
7759046,29-Aug-09,Web,1015
7759040,29-Aug-09,Web,350
7756902,29-Aug-09,Web,575
7756898,29-Aug-09,Web,385
7756894,29-Aug-09,Web,640
7756886,29-Aug-09,Web,385
7756868,28-Aug-09,Web,440
7756832,28-Aug-09,Web,385
7756692,28-Aug-09,Sales,385
7756676,28-Aug-09,Sales,415
7756576,28-Aug-09,Web,490
7756572,28-Aug-09,Sales,350
7756504,28-Aug-09,Sales,385
7756444,28-Aug-09,Sales,350
7756418,28-Aug-09,Sales,385
7756374,28-Aug-09,Sales,350
7756342,28-Aug-09,Sales,280
7756338,28-Aug-09,Sales,350
7756334,28-Aug-09,Sales,350
7756282,28-Aug-09,Sales,350
7756278,28-Aug-09,Sales,350
7756274,28-Aug-09,Sales,350
7756184,28-Aug-09,Sales,385
7756180,28-Aug-09,Sales,350
7756176,28-Aug-09,Sales,385
7756172,28-Aug-09,Sales,315
7756168,28-Aug-09,Sales,400
7756162,28-Aug-09,Sales,380
7756158,28-Aug-09,Sales,400
7756154,28-Aug-09,Sales,140
7756146,28-Aug-09,Sales,350
7756140,28-Aug-09,Sales,70
7756136,28-Aug-09,Sales,315
7756132,28-Aug-09,Sales,415
7756126,28-Aug-09,Sales,350
7756074,28-Aug-09,Web,535
7755864,28-Aug-09,Sales,385
7755860,28-Aug-09,Sales,245
7755848,28-Aug-09,Web,350
7755836,27-Aug-09,Web,560
7755706,27-Aug-09,Sales,700
7755698,27-Aug-09,Sales,210
7755656,27-Aug-09,Sales,385
7755610,27-Aug-09,Sales,660
7755598,27-Aug-09,Web,440
7755570,27-Aug-09,Sales,350
7755532,27-Aug-09,Sales,385
7755526,27-Aug-09,Web,440
7755522,27-Aug-09,Sales,350
7755480,27-Aug-09,Sales,140
7755476,27-Aug-09,Sales,415
7755472,27-Aug-09,Sales,385
7755468,27-Aug-09,Sales,385
7755464,27-Aug-09,Sales,385
7755460,27-Aug-09,Sales,350
7755450,27-Aug-09,Sales,385
7755442,27-Aug-09,Sales,350
7755438,27-Aug-09,Sales,350
7755434,27-Aug-09,Sales,445
7755418,27-Aug-09,Sales,460
7755414,27-Aug-09,Sales,280
7755410,27-Aug-09,Sales,385
7755406,27-Aug-09,Sales,350
7755402,27-Aug-09,Sales,350
7755398,27-Aug-09,Sales,280
7755394,27-Aug-09,Sales,385
7755388,27-Aug-09,Sales,350
7755298,27-Aug-09,Sales,350
7755290,27-Aug-09,Sales,315
7755284,27-Aug-09,Sales,385
7755278,27-Aug-09,Web,350
7755272,27-Aug-09,Sales,385
7755268,27-Aug-09,Sales,385
7755248,27-Aug-09,Web,630
7755244,27-Aug-09,Web,385
7755228,26-Aug-09,Web,1130
7755224,26-Aug-09,TV Ad,410
7755220,26-Aug-09,Web,385
7755216,26-Aug-09,Web,385
7755212,26-Aug-09,Web,385
7755204,26-Aug-09,Web,385
7755096,26-Aug-09,Sales,475
7755092,26-Aug-09,Sales,385
7755020,26-Aug-09,Web,630
7755016,26-Aug-09,Web,440
7754922,26-Aug-09,TV Ad,440
7754886,26-Aug-09,Sales,315
7754870,26-Aug-09,Sales,35
7754842,26-Aug-09,Web,1320
7754752,26-Aug-09,Sales,700
7754624,26-Aug-09,TV Ad,440
7754416,26-Aug-09,TV Ad,385
7754408,26-Aug-09,TV Ad,385
7754290,26-Aug-09,Sales,350
7754274,26-Aug-09,Sales,35
7754184,26-Aug-09,Sales,385
7754180,26-Aug-09,Sales,350
7754176,26-Aug-09,Sales,350
7754172,26-Aug-09,Sales,350
7754166,26-Aug-09,Sales,350
7754162,26-Aug-09,Sales,450
7754126,26-Aug-09,Sales,535
7754122,26-Aug-09,Sales,385
7754118,26-Aug-09,Sales,350
7754108,26-Aug-09,Sales,105
7754104,26-Aug-09,Sales,400
7754100,26-Aug-09,Sales,385
7754092,26-Aug-09,Sales,385
7754088,26-Aug-09,Sales,140
7754084,26-Aug-09,Sales,385
7754078,26-Aug-09,Sales,35
7754068,26-Aug-09,Sales,35
7754064,26-Aug-09,Sales,385
7754060,26-Aug-09,Sales,350
7754056,26-Aug-09,Sales,350
7754052,26-Aug-09,Sales,350
7754048,26-Aug-09,Sales,140
7754042,26-Aug-09,Sales,385
7754038,26-Aug-09,Sales,350
7754034,26-Aug-09,Sales,350
7754030,26-Aug-09,Sales,350
7754024,26-Aug-09,Sales,350
7754020,26-Aug-09,Sales,385
7754016,26-Aug-09,Sales,70
7754012,26-Aug-09,Web,825
7754008,26-Aug-09,Web,550
7753994,25-Aug-09,Web,315
7753986,25-Aug-09,TV Ad,440
7753982,25-Aug-09,Web,670
7753970,25-Aug-09,TV Ad,20
7753726,25-Aug-09,Web,385
7753688,25-Aug-09,TV Ad,870
7753682,25-Aug-09,Sales,385
7753670,25-Aug-09,Sales,775
7753626,25-Aug-09,Sales,350
7753614,25-Aug-09,Sales,105
7753174,25-Aug-09,Sales,385
7753170,25-Aug-09,Sales,70
7753166,25-Aug-09,Sales,405
7753162,25-Aug-09,Sales,245
7753148,25-Aug-09,Sales,450
7753144,25-Aug-09,Sales,385
7753140,25-Aug-09,Sales,385
7753136,25-Aug-09,Sales,350
7753070,25-Aug-09,Sales,385
7753040,25-Aug-09,Sales,385
7753036,25-Aug-09,Sales,350
7753032,25-Aug-09,Sales,350
7753028,25-Aug-09,Sales,385
7753024,25-Aug-09,Sales,385
7753020,25-Aug-09,Sales,315
7753016,25-Aug-09,Sales,385
7753010,25-Aug-09,Sales,515
7753006,25-Aug-09,Sales,280
7753002,25-Aug-09,Sales,700
7752994,25-Aug-09,Sales,35
7752990,25-Aug-09,Sales,350
7752986,25-Aug-09,TV Ad,80
7752964,25-Aug-09,Sales,350
7752722,25-Aug-09,Sales,350
7752718,25-Aug-09,Sales,385
7752714,25-Aug-09,Sales,280
7752678,25-Aug-09,Sales,385
7752674,25-Aug-09,Sales,385
7752670,25-Aug-09,Sales,315
7752664,25-Aug-09,Sales,385
7752660,25-Aug-09,Sales,350
7752620,25-Aug-09,Sales,385
7752616,25-Aug-09,Sales,315
7752612,25-Aug-09,Sales,385
7752608,25-Aug-09,Sales,385
7752604,25-Aug-09,Sales,385
7752600,25-Aug-09,Sales,70
7752596,25-Aug-09,Sales,770
7752592,25-Aug-09,Sales,385
7752588,25-Aug-09,Sales,70
7752584,25-Aug-09,Sales,350
7752576,25-Aug-09,Sales,70
7752572,25-Aug-09,Sales,140
7752564,25-Aug-09,Sales,700
7752558,25-Aug-09,Sales,140
7752554,25-Aug-09,Sales,70
7752550,25-Aug-09,Sales,350
7752410,25-Aug-09,Web,385
7752368,25-Aug-09,Web,385
7752320,24-Aug-09,Web,385
7752312,24-Aug-09,Web,385
7752306,24-Aug-09,Web,385
7752278,24-Aug-09,Sales,160
7752272,24-Aug-09,Sales,350
7752268,24-Aug-09,Sales,400
7752264,24-Aug-09,Sales,140
7752206,24-Aug-09,Sales,385
7752194,24-Aug-09,Sales,350
7752180,24-Aug-09,Sales,140
7752136,24-Aug-09,TV Ad,385
7752100,24-Aug-09,TV Ad,415
7752080,24-Aug-09,Sales,350
7752070,24-Aug-09,Sales,535
7751986,24-Aug-09,Web,440
7751798,24-Aug-09,Web,350
7751790,24-Aug-09,Sales,105
7751704,24-Aug-09,Web,440
7751700,24-Aug-09,Sales,350
7751562,24-Aug-09,Web,380
7751552,24-Aug-09,Web,385
7751480,24-Aug-09,Web,485
7751476,24-Aug-09,Web,385
7751464,24-Aug-09,Web,440
7751456,24-Aug-09,TV Ad,40
7751270,24-Aug-09,Web,540
7751264,23-Aug-09,Web,435
7751258,23-Aug-09,Web,420
7751250,23-Aug-09,Web,140
7751240,23-Aug-09,TV Ad,350
7751212,23-Aug-09,TV Ad,360
7751186,23-Aug-09,Web,400
7751166,22-Aug-09,Web,385
7751154,22-Aug-09,Web,385
7751146,22-Aug-09,Web,385
7751142,22-Aug-09,Web,385
7751138,22-Aug-09,Web,470
7748996,22-Aug-09,Web,385
7748992,22-Aug-09,Web,385
7748960,21-Aug-09,TV Ad,440
7748954,21-Aug-09,TV Ad,480
7748948,21-Aug-09,Web,385
7748920,21-Aug-09,Web,385
7748916,21-Aug-09,Web,200
7748884,21-Aug-09,Sales,385
7748880,21-Aug-09,Web,440
7748762,21-Aug-09,TV Ad,470
7748756,21-Aug-09,TV Ad,515
7748742,21-Aug-09,Sales,385
7748706,21-Aug-09,Sales,385
7748560,21-Aug-09,Sales,840
7748536,21-Aug-09,Sales,280
7748362,21-Aug-09,Sales,105
7748306,21-Aug-09,Sales,315
7748302,21-Aug-09,Sales,350
7748296,21-Aug-09,Sales,450
7748234,21-Aug-09,Sales,350
7748192,21-Aug-09,TV Ad,385
7748182,21-Aug-09,TV Ad,400
7748138,21-Aug-09,Sales,350
7748128,21-Aug-09,Sales,385
7748124,21-Aug-09,Sales,385
7748120,21-Aug-09,Sales,350
7748114,21-Aug-09,Sales,385
7748110,21-Aug-09,Sales,350
7748104,21-Aug-09,Sales,770
7748094,21-Aug-09,Sales,385
7748088,21-Aug-09,Sales,105
7748084,21-Aug-09,Sales,385
7748080,21-Aug-09,Sales,350
7748076,21-Aug-09,Sales,435
7748072,21-Aug-09,Sales,245
7747990,21-Aug-09,Web,35
7747950,21-Aug-09,Web,385
7747942,21-Aug-09,Web,440
7747938,21-Aug-09,Web,385
7747906,21-Aug-09,Sales,385
7747892,21-Aug-09,TV Ad,630
7747852,20-Aug-09,Web,385
7747800,20-Aug-09,Sales,315
7747788,20-Aug-09,Web,105
7747766,20-Aug-09,Web,440
7747494,20-Aug-09,Sales,1940
7747480,20-Aug-09,Web,385
7747448,20-Aug-09,Sales,385
7747438,20-Aug-09,Sales,385
7747422,20-Aug-09,Sales,385
7747412,20-Aug-09,Sales,385
7747354,20-Aug-09,Sales,385
7747346,20-Aug-09,Web,385
7747272,20-Aug-09,Sales,245
7747184,20-Aug-09,Web,385
7747148,20-Aug-09,Web,400
7746942,20-Aug-09,Web,440
7746932,20-Aug-09,Web,385
7746726,20-Aug-09,Web,440
7746664,20-Aug-09,Web,315
7746656,19-Aug-09,Web,625
7746650,19-Aug-09,Web,385
7746502,19-Aug-09,Sales,385
7746498,19-Aug-09,Sales,415
7746488,19-Aug-09,Sales,140
7746460,19-Aug-09,Sales,385
7746456,19-Aug-09,Sales,435
7746452,19-Aug-09,Sales,350
7746448,19-Aug-09,Sales,385
7746440,19-Aug-09,Sales,280
7746434,19-Aug-09,Sales,35
7746370,19-Aug-09,Sales,350
7746366,19-Aug-09,Sales,315
7746358,19-Aug-09,Sales,415
7746352,19-Aug-09,Sales,35
7746348,19-Aug-09,Sales,385
7746344,19-Aug-09,Sales,385
7746340,19-Aug-09,Sales,710
7746336,19-Aug-09,Sales,385
7746332,19-Aug-09,Sales,385
7746328,19-Aug-09,Sales,315
7746324,19-Aug-09,Sales,105
7746320,19-Aug-09,Sales,385
7746316,19-Aug-09,Sales,385
7746312,19-Aug-09,Sales,385
7746308,19-Aug-09,Sales,350
7746302,19-Aug-09,Sales,35
7746296,19-Aug-09,Sales,385
7746292,19-Aug-09,Sales,385
7746228,19-Aug-09,Web,385
7746156,19-Aug-09,TV Ad,535
7746148,19-Aug-09,TV Ad,385
7746084,19-Aug-09,Sales,385
7745936,19-Aug-09,Sales,395
7745914,19-Aug-09,Sales,70
7745738,19-Aug-09,Sales,385
7745474,19-Aug-09,Sales,510
7745462,19-Aug-09,Sales,385
7745172,18-Aug-09,Web,385
7745164,18-Aug-09,Web,490
7745136,18-Aug-09,Web,540
7745108,18-Aug-09,Web,385
7744870,18-Aug-09,Sales,495
7744804,18-Aug-09,Sales,350
7744732,18-Aug-09,TV Ad,315
7744476,18-Aug-09,Web,505
7744410,18-Aug-09,Sales,770
7744406,18-Aug-09,Sales,210
7744380,18-Aug-09,Sales,315
7744376,18-Aug-09,Sales,385
7744370,18-Aug-09,Sales,380
7744360,18-Aug-09,Sales,70
7744176,18-Aug-09,Sales,385
7744172,18-Aug-09,Sales,245
7744168,18-Aug-09,Sales,385
7744164,18-Aug-09,Sales,350
7744098,18-Aug-09,Web,385
7744052,18-Aug-09,TV Ad,435
7743640,17-Aug-09,Web,70
7743636,17-Aug-09,Web,385
7743626,17-Aug-09,TV Ad,440
7743614,17-Aug-09,Web,385
7743606,17-Aug-09,Web,245
7743600,17-Aug-09,TV Ad,360
7743528,17-Aug-09,Web,400
7743520,17-Aug-09,Sales,435
7743500,17-Aug-09,Sales,385
7743370,17-Aug-09,Sales,175
7743350,17-Aug-09,Sales,445
7743300,17-Aug-09,Web,210
7743284,17-Aug-09,Web,435
7743280,17-Aug-09,Web,470
7743248,17-Aug-09,TV Ad,440
7743230,17-Aug-09,Sales,35
7743164,17-Aug-09,Web,280
7743146,17-Aug-09,Sales,415
