product,division,product_category,customer,country,sales_Org,year/month,year,month,costs,discount,net_sales,revenue,sales_quantity
Deluxe Touring Bike (black),BI,TOU,Airport Bikes,DE,Germany South,APR 2011,2011,4,4200.00,315.23,10192.28,10507.51,3 
Deluxe Touring Bike (black),BI,TOU,Airport Bikes,DE,Germany South,SEP 2011,2011,9,4200.00,315.23,10192.28,10507.51,3 
Deluxe Touring Bike (black),BI,TOU,Airport Bikes,DE,Germany South,MAY 2007,2007,5,5600.00,395.99,12804.02,13200.01,4 
Deluxe Touring Bike (black),BI,TOU,Airport Bikes,DE,Germany South,JUL 2010,2010,7,5600.00,414.09,13388.88,13802.97,4 
Deluxe Touring Bike (black),BI,TOU,Airport Bikes,DE,Germany South,SEP 2010,2010,9,5600.00,414.09,13388.88,13802.97,4 
Deluxe Touring Bike (black),BI,TOU,Airport Bikes,DE,Germany South,APR 2007,2007,4,7000.00,495.00,16005.01,16500.01,5 
Deluxe Touring Bike (black),BI,TOU,Airport Bikes,DE,Germany South,JUN 2007,2007,6,7000.00,495.00,16005.01,16500.01,5 
Deluxe Touring Bike (black),BI,TOU,Airport Bikes,DE,Germany South,JUL 2007,2007,7,7000.00,494.99,16005.02,16500.01,5 
Deluxe Touring Bike (black),BI,TOU,Airport Bikes,DE,Germany South,APR 2009,2009,4,7000.00,509.97,16488.71,16998.69,5 
Deluxe Touring Bike (black),BI,TOU,Airport Bikes,DE,Germany South,JUN 2009,2009,6,7000.00,509.97,16488.71,16998.69,5 
Deluxe Touring Bike (black),BI,TOU,Airport Bikes,DE,Germany South,AUG 2010,2010,8,7000.00,517.61,16736.11,17253.71,5 
Deluxe Touring Bike (black),BI,TOU,Airport Bikes,DE,Germany South,JUL 2011,2011,7,7000.00,525.39,16987.12,17512.51,5 
Deluxe Touring Bike (black),BI,TOU,Airport Bikes,DE,Germany South,MAY 2008,2008,5,9800.00,703.40,22743.10,23446.50,7 
Deluxe Touring Bike (black),BI,TOU,Airport Bikes,DE,Germany South,JUN 2011,2011,6,9800.00,735.53,23781.99,24517.52,7 
Deluxe Touring Bike (black),BI,TOU,Airport Bikes,DE,Germany South,APR 2008,2008,4,11200.00,803.89,25992.11,26796.00,8 
Deluxe Touring Bike (black),BI,TOU,Airport Bikes,DE,Germany South,APR 2010,2010,4,11200.00,828.18,26777.76,27605.94,8 
Deluxe Touring Bike (black),BI,TOU,Airport Bikes,DE,Germany South,MAY 2011,2011,5,11200.00,840.61,27179.41,28020.02,8 
Deluxe Touring Bike (black),BI,TOU,Airport Bikes,DE,Germany South,MAY 2010,2010,5,12600.00,931.70,30124.99,31056.69,9 
Deluxe Touring Bike (black),BI,TOU,Airport Bikes,DE,Germany South,JUN 2010,2010,6,16800.00,1242.27,40166.65,41408.91,12 
Deluxe Touring Bike (red),BI,TOU,Airport Bikes,DE,Germany South,JAN 2007,2007,1,1400.00,98.99,3201.01,3300.00,1 
Deluxe Touring Bike (red),BI,TOU,Airport Bikes,DE,Germany South,FEB 2007,2007,2,1400.00,98.99,3201.01,3300.00,1 
Deluxe Touring Bike (red),BI,TOU,Airport Bikes,DE,Germany South,JUL 2007,2007,7,1400.00,98.99,3201.01,3300.00,1 
Deluxe Touring Bike (red),BI,TOU,Airport Bikes,DE,Germany South,JAN 2008,2008,1,1400.00,100.49,3249.01,3349.50,1 
Deluxe Touring Bike (red),BI,TOU,Airport Bikes,DE,Germany South,MAR 2008,2008,3,1400.00,100.49,3249.01,3349.50,1 
Deluxe Touring Bike (red),BI,TOU,Airport Bikes,DE,Germany South,NOV 2008,2008,11,1400.00,100.49,3249.01,3349.50,1 
Deluxe Touring Bike (red),BI,TOU,Airport Bikes,DE,Germany South,JAN 2009,2009,1,1400.00,102.00,3297.74,3399.74,1 
Deluxe Touring Bike (red),BI,TOU,Airport Bikes,DE,Germany South,FEB 2009,2009,2,1400.00,102.00,3297.74,3399.74,1 
Deluxe Touring Bike (red),BI,TOU,Airport Bikes,DE,Germany South,MAR 2009,2009,3,1400.00,102.00,3297.74,3399.74,1 
Deluxe Touring Bike (red),BI,TOU,Airport Bikes,DE,Germany South,DEC 2009,2009,12,1400.00,102.00,3297.74,3399.74,1 
Deluxe Touring Bike (red),BI,TOU,Airport Bikes,DE,Germany South,JAN 2010,2010,1,1400.00,103.52,3347.22,3450.74,1 
Deluxe Touring Bike (red),BI,TOU,Airport Bikes,DE,Germany South,MAY 2010,2010,5,1400.00,103.52,3347.22,3450.74,1 
Deluxe Touring Bike (red),BI,TOU,Airport Bikes,DE,Germany South,NOV 2010,2010,11,1400.00,103.52,3347.22,3450.74,1 
Deluxe Touring Bike (red),BI,TOU,Airport Bikes,DE,Germany South,FEB 2011,2011,2,1400.00,105.08,3397.42,3502.50,1 
Deluxe Touring Bike (red),BI,TOU,Airport Bikes,DE,Germany South,SEP 2011,2011,9,1400.00,105.08,3397.42,3502.50,1 
Deluxe Touring Bike (red),BI,TOU,Airport Bikes,DE,Germany South,NOV 2011,2011,11,1400.00,105.08,3397.42,3502.50,1 
Deluxe Touring Bike (red),BI,TOU,Airport Bikes,DE,Germany South,DEC 2011,2011,12,1400.00,105.08,3397.42,3502.50,1 
Deluxe Touring Bike (red),BI,TOU,Airport Bikes,DE,Germany South,JUL 2008,2008,7,2800.00,200.97,6498.03,6699.00,2 
Deluxe Touring Bike (red),BI,TOU,Airport Bikes,DE,Germany South,SEP 2009,2009,9,2800.00,203.98,6595.49,6799.47,2 
Deluxe Touring Bike (red),BI,TOU,Airport Bikes,DE,Germany South,OCT 2009,2009,10,2800.00,203.98,6595.49,6799.47,2 
Deluxe Touring Bike (red),BI,TOU,Airport Bikes,DE,Germany South,MAR 2010,2010,3,2800.00,207.04,6694.45,6901.49,2 
Deluxe Touring Bike (red),BI,TOU,Airport Bikes,DE,Germany South,AUG 2010,2010,8,2800.00,207.05,6694.43,6901.49,2 
Deluxe Touring Bike (red),BI,TOU,Airport Bikes,DE,Germany South,SEP 2010,2010,9,2800.00,207.05,6694.43,6901.49,2 
Deluxe Touring Bike (red),BI,TOU,Airport Bikes,DE,Germany South,OCT 2010,2010,10,2800.00,207.04,6694.45,6901.49,2 
Deluxe Touring Bike (red),BI,TOU,Airport Bikes,DE,Germany South,MAR 2011,2011,3,2800.00,210.16,6794.84,7005.00,2 
Deluxe Touring Bike (red),BI,TOU,Airport Bikes,DE,Germany South,OCT 2011,2011,10,2800.00,210.15,6794.86,7005.00,2 
Deluxe Touring Bike (red),BI,TOU,Airport Bikes,DE,Germany South,MAR 2007,2007,3,4200.00,297.00,9603.01,9900.01,3 
Deluxe Touring Bike (red),BI,TOU,Airport Bikes,DE,Germany South,SEP 2007,2007,9,4200.00,296.98,9603.02,9900.01,3 
Deluxe Touring Bike (red),BI,TOU,Airport Bikes,DE,Germany South,OCT 2007,2007,10,4200.00,297.00,9603.01,9900.01,3 
Deluxe Touring Bike (red),BI,TOU,Airport Bikes,DE,Germany South,AUG 2008,2008,8,4200.00,301.45,9747.04,10048.50,3 
Deluxe Touring Bike (red),BI,TOU,Airport Bikes,DE,Germany South,SEP 2008,2008,9,4200.00,301.47,9747.03,10048.50,3 
Deluxe Touring Bike (red),BI,TOU,Airport Bikes,DE,Germany South,APR 2009,2009,4,4200.00,305.98,9893.23,10199.21,3 
Deluxe Touring Bike (red),BI,TOU,Airport Bikes,DE,Germany South,MAY 2009,2009,5,4200.00,305.98,9893.23,10199.21,3 
Deluxe Touring Bike (red),BI,TOU,Airport Bikes,DE,Germany South,AUG 2009,2009,8,4200.00,305.99,9893.22,10199.21,3 
Deluxe Touring Bike (red),BI,TOU,Airport Bikes,DE,Germany South,JUL 2010,2010,7,4200.00,310.57,10041.66,10352.23,3 
Deluxe Touring Bike (red),BI,TOU,Airport Bikes,DE,Germany South,APR 2008,2008,4,5600.00,401.94,12996.05,13398.00,4 
Deluxe Touring Bike (red),BI,TOU,Airport Bikes,DE,Germany South,JUN 2008,2008,6,5600.00,401.94,12996.05,13398.00,4 
Deluxe Touring Bike (red),BI,TOU,Airport Bikes,DE,Germany South,JUL 2009,2009,7,5600.00,407.96,13190.99,13598.95,4 
Deluxe Touring Bike (red),BI,TOU,Airport Bikes,DE,Germany South,JUN 2011,2011,6,5600.00,420.30,13589.71,14010.01,4 
Deluxe Touring Bike (red),BI,TOU,Airport Bikes,DE,Germany South,AUG 2011,2011,8,5600.00,420.30,13589.71,14010.01,4 
Deluxe Touring Bike (red),BI,TOU,Airport Bikes,DE,Germany South,AUG 2007,2007,8,7000.00,495.00,16005.01,16500.01,5 
Deluxe Touring Bike (red),BI,TOU,Airport Bikes,DE,Germany South,JUN 2010,2010,6,7000.00,517.61,16736.11,17253.71,5 
Deluxe Touring Bike (red),BI,TOU,Airport Bikes,DE,Germany South,JUL 2011,2011,7,7000.00,525.39,16987.12,17512.51,5 
Deluxe Touring Bike (red),BI,TOU,Airport Bikes,DE,Germany South,MAY 2007,2007,5,8400.00,594.00,19206.02,19800.01,6 
Deluxe Touring Bike (red),BI,TOU,Airport Bikes,DE,Germany South,APR 2010,2010,4,8400.00,621.14,20083.32,20704.46,6 
Deluxe Touring Bike (red),BI,TOU,Airport Bikes,DE,Germany South,MAY 2011,2011,5,8400.00,630.46,20384.56,21015.01,6 
Deluxe Touring Bike (red),BI,TOU,Airport Bikes,DE,Germany South,APR 2007,2007,4,9800.00,693.00,22407.01,23100.02,7 
Deluxe Touring Bike (red),BI,TOU,Airport Bikes,DE,Germany South,APR 2011,2011,4,9800.00,735.53,23781.99,24517.52,7 
Deluxe Touring Bike (red),BI,TOU,Airport Bikes,DE,Germany South,MAY 2008,2008,5,14000.00,1004.84,32490.16,33495.00,10 
Deluxe Touring Bike (red),BI,TOU,Airport Bikes,DE,Germany South,JUN 2007,2007,6,18200.00,1287.00,41613.03,42900.03,13 
Deluxe Touring Bike (red),BI,TOU,Airport Bikes,DE,Germany South,JUN 2009,2009,6,18200.00,1325.90,42870.69,44196.59,13 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,JAN 2007,2007,1,1400.00,98.99,3201.01,3300.00,1 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,OCT 2007,2007,10,1400.00,98.99,3201.01,3300.00,1 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,NOV 2007,2007,11,1400.00,98.99,3201.01,3300.00,1 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,JAN 2008,2008,1,1400.00,100.49,3249.01,3349.50,1 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,NOV 2008,2008,11,1400.00,100.49,3249.01,3349.50,1 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,DEC 2008,2008,12,1400.00,100.49,3249.01,3349.50,1 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,SEP 2009,2009,9,1400.00,102.00,3297.74,3399.74,1 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,MAR 2010,2010,3,1400.00,103.52,3347.22,3450.74,1 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,NOV 2010,2010,11,1400.00,103.52,3347.22,3450.74,1 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,JAN 2011,2011,1,1400.00,105.08,3397.42,3502.50,1 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,NOV 2011,2011,11,1400.00,105.08,3397.42,3502.50,1 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,MAR 2007,2007,3,2800.00,198.00,6402.00,6600.00,2 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,DEC 2007,2007,12,2800.00,197.99,6402.02,6600.00,2 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,JAN 2009,2009,1,2800.00,203.98,6595.49,6799.47,2 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,NOV 2009,2009,11,2800.00,203.99,6595.48,6799.47,2 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,DEC 2009,2009,12,2800.00,203.99,6595.48,6799.47,2 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,JAN 2010,2010,1,2800.00,207.04,6694.45,6901.49,2 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,DEC 2010,2010,12,2800.00,207.04,6694.45,6901.49,2 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,MAR 2011,2011,3,2800.00,210.15,6794.86,7005.00,2 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,FEB 2007,2007,2,4200.00,297.00,9603.01,9900.01,3 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,AUG 2007,2007,8,4200.00,297.00,9603.01,9900.01,3 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,FEB 2008,2008,2,4200.00,301.45,9747.04,10048.50,3 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,MAR 2008,2008,3,4200.00,301.45,9747.04,10048.50,3 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,APR 2008,2008,4,4200.00,301.45,9747.04,10048.50,3 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,JUL 2009,2009,7,4200.00,305.98,9893.23,10199.21,3 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,DEC 2011,2011,12,4200.00,315.23,10192.28,10507.51,3 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,FEB 2009,2009,2,5600.00,407.96,13190.99,13598.95,4 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,OCT 2009,2009,10,5600.00,407.96,13190.99,13598.95,4 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,FEB 2010,2010,2,5600.00,414.09,13388.88,13802.97,4 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,OCT 2010,2010,10,5600.00,414.09,13388.88,13802.97,4 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,FEB 2011,2011,2,5600.00,420.31,13589.70,14010.01,4 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,SEP 2011,2011,9,5600.00,420.31,13589.70,14010.01,4 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,JUL 2007,2007,7,7000.00,494.99,16005.02,16500.01,5 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,SEP 2007,2007,9,7000.00,495.00,16005.01,16500.01,5 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,OCT 2008,2008,10,7000.00,502.43,16245.06,16747.50,5 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,MAR 2009,2009,3,7000.00,509.96,16488.73,16998.69,5 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,SEP 2010,2010,9,7000.00,517.62,16736.09,17253.71,5 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,JUL 2008,2008,7,8400.00,602.91,19494.09,20097.00,6 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,AUG 2008,2008,8,8400.00,602.91,19494.09,20097.00,6 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,JUN 2011,2011,6,8400.00,630.44,20384.57,21015.01,6 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,JUL 2011,2011,7,8400.00,630.46,20384.56,21015.01,6 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,OCT 2011,2011,10,8400.00,630.44,20384.57,21015.01,6 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,JUN 2010,2010,6,9800.00,724.66,23430.54,24155.20,7 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,JUL 2010,2010,7,9800.00,724.66,23430.54,24155.20,7 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,APR 2009,2009,4,11200.00,815.94,26381.96,27197.90,8 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,AUG 2009,2009,8,11200.00,815.95,26381.95,27197.90,8 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,MAY 2010,2010,5,11200.00,828.18,26777.76,27605.94,8 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,AUG 2010,2010,8,12600.00,931.70,30124.99,31056.69,9 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,AUG 2011,2011,8,12600.00,945.67,30576.85,31522.52,9 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,SEP 2008,2008,9,14000.00,1004.85,32490.14,33495.00,10 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,APR 2011,2011,4,18200.00,1365.97,44166.56,45532.53,13 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,MAY 2007,2007,5,19600.00,1386.01,44814.02,46200.03,14 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,JUN 2007,2007,6,21000.00,1485.00,48015.03,49500.03,15 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,APR 2007,2007,4,22400.00,1584.00,51216.04,52800.04,16 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,APR 2010,2010,4,22400.00,1656.36,53555.53,55211.89,16 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,MAY 2008,2008,5,23800.00,1708.24,55233.25,56941.49,17 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,MAY 2009,2009,5,23800.00,1733.86,56061.68,57795.54,17 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,JUN 2009,2009,6,26600.00,1937.84,62657.17,64595.01,19 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,MAY 2011,2011,5,29400.00,2206.58,71345.97,73552.55,21 
Deluxe Touring Bike (silver),BI,TOU,Airport Bikes,DE,Germany South,JUN 2008,2008,6,30800.00,2210.67,71478.32,73688.99,22 
E-Bike Tailwind,BI,EBI,Airport Bikes,DE,Germany South,MAR 2010,2010,3,2500.00,138.03,4462.96,4600.99,1 
E-Bike Tailwind,BI,EBI,Airport Bikes,DE,Germany South,APR 2010,2010,4,2500.00,138.03,4462.96,4600.99,1 
E-Bike Tailwind,BI,EBI,Airport Bikes,DE,Germany South,AUG 2010,2010,8,2500.00,138.03,4462.96,4600.99,1 
E-Bike Tailwind,BI,EBI,Airport Bikes,DE,Germany South,SEP 2010,2010,9,2500.00,138.03,4462.96,4600.99,1 
E-Bike Tailwind,BI,EBI,Airport Bikes,DE,Germany South,NOV 2010,2010,11,2500.00,138.03,4462.96,4600.99,1 
E-Bike Tailwind,BI,EBI,Airport Bikes,DE,Germany South,DEC 2010,2010,12,2500.00,138.03,4462.96,4600.99,1 
E-Bike Tailwind,BI,EBI,Airport Bikes,DE,Germany South,FEB 2011,2011,2,2500.00,140.10,4529.90,4670.00,1 
E-Bike Tailwind,BI,EBI,Airport Bikes,DE,Germany South,MAR 2011,2011,3,2500.00,140.10,4529.90,4670.00,1 
E-Bike Tailwind,BI,EBI,Airport Bikes,DE,Germany South,FEB 2010,2010,2,5000.00,276.06,8925.92,9201.98,2 
E-Bike Tailwind,BI,EBI,Airport Bikes,DE,Germany South,MAY 2010,2010,5,5000.00,276.06,8925.92,9201.98,2 
E-Bike Tailwind,BI,EBI,Airport Bikes,DE,Germany South,OCT 2010,2010,10,5000.00,276.06,8925.92,9201.98,2 
E-Bike Tailwind,BI,EBI,Airport Bikes,DE,Germany South,APR 2011,2011,4,5000.00,280.21,9059.79,9340.00,2 
E-Bike Tailwind,BI,EBI,Airport Bikes,DE,Germany South,OCT 2011,2011,10,5000.00,280.21,9059.79,9340.00,2 
E-Bike Tailwind,BI,EBI,Airport Bikes,DE,Germany South,JUN 2011,2011,6,7500.00,420.30,13589.70,14010.00,3 
E-Bike Tailwind,BI,EBI,Airport Bikes,DE,Germany South,JUL 2011,2011,7,7500.00,420.31,13589.69,14010.00,3 
E-Bike Tailwind,BI,EBI,Airport Bikes,DE,Germany South,AUG 2011,2011,8,10000.00,560.40,18119.59,18679.99,4 
E-Bike Tailwind,BI,EBI,Airport Bikes,DE,Germany South,SEP 2011,2011,9,10000.00,560.40,18119.59,18679.99,4 
E-Bike Tailwind,BI,EBI,Airport Bikes,DE,Germany South,JUL 2010,2010,7,12500.00,690.15,22314.80,23004.95,5 
E-Bike Tailwind,BI,EBI,Airport Bikes,DE,Germany South,MAY 2011,2011,5,25000.00,1401.01,45298.98,46699.99,10 
E-Bike Tailwind,BI,EBI,Airport Bikes,DE,Germany South,JUN 2010,2010,6,30000.00,1656.36,53555.53,55211.89,12 
Elbow Pads,AS,ACC,Airport Bikes,DE,Germany South,MAR 2007,2007,3,37.50,2.48,80.02,82.50,1 
Elbow Pads,AS,ACC,Airport Bikes,DE,Germany South,MAY 2007,2007,5,37.50,2.48,80.02,82.50,1 
Elbow Pads,AS,ACC,Airport Bikes,DE,Germany South,JUL 2008,2008,7,37.50,2.52,81.22,83.74,1 
Elbow Pads,AS,ACC,Airport Bikes,DE,Germany South,AUG 2008,2008,8,37.50,2.52,81.22,83.74,1 
Elbow Pads,AS,ACC,Airport Bikes,DE,Germany South,SEP 2008,2008,9,37.50,2.52,81.22,83.74,1 
Elbow Pads,AS,ACC,Airport Bikes,DE,Germany South,OCT 2008,2008,10,37.50,2.52,81.22,83.74,1 
Elbow Pads,AS,ACC,Airport Bikes,DE,Germany South,FEB 2009,2009,2,37.50,2.54,82.45,84.99,1 
Elbow Pads,AS,ACC,Airport Bikes,DE,Germany South,JUL 2009,2009,7,37.50,2.54,82.45,84.99,1 
Elbow Pads,AS,ACC,Airport Bikes,DE,Germany South,AUG 2009,2009,8,37.50,2.54,82.45,84.99,1 
Elbow Pads,AS,ACC,Airport Bikes,DE,Germany South,SEP 2009,2009,9,37.50,2.54,82.45,84.99,1 
Elbow Pads,AS,ACC,Airport Bikes,DE,Germany South,APR 2010,2010,4,37.50,2.59,83.68,86.27,1 
Elbow Pads,AS,ACC,Airport Bikes,DE,Germany South,SEP 2010,2010,9,37.50,2.59,83.68,86.27,1 
Elbow Pads,AS,ACC,Airport Bikes,DE,Germany South,FEB 2011,2011,2,37.50,2.63,84.94,87.56,1 
Elbow Pads,AS,ACC,Airport Bikes,DE,Germany South,MAR 2011,2011,3,37.50,2.63,84.94,87.56,1 
Elbow Pads,AS,ACC,Airport Bikes,DE,Germany South,MAY 2011,2011,5,37.50,2.63,84.94,87.56,1 
Elbow Pads,AS,ACC,Airport Bikes,DE,Germany South,JUN 2011,2011,6,37.50,2.63,84.94,87.56,1 
Elbow Pads,AS,ACC,Airport Bikes,DE,Germany South,JUL 2011,2011,7,37.50,2.63,84.94,87.56,1 
Elbow Pads,AS,ACC,Airport Bikes,DE,Germany South,AUG 2011,2011,8,37.50,2.63,84.94,87.56,1 
Elbow Pads,AS,ACC,Airport Bikes,DE,Germany South,OCT 2011,2011,10,37.50,2.63,84.94,87.56,1 
Elbow Pads,AS,ACC,Airport Bikes,DE,Germany South,APR 2007,2007,4,75.00,4.96,160.04,165.00,2 
Elbow Pads,AS,ACC,Airport Bikes,DE,Germany South,AUG 2007,2007,8,75.00,4.96,160.04,165.00,2 
Elbow Pads,AS,ACC,Airport Bikes,DE,Germany South,SEP 2007,2007,9,75.00,4.96,160.04,165.00,2 
Elbow Pads,AS,ACC,Airport Bikes,DE,Germany South,JUN 2009,2009,6,75.00,5.10,164.88,169.98,2 
Elbow Pads,AS,ACC,Airport Bikes,DE,Germany South,JUL 2010,2010,7,75.00,5.17,167.37,172.54,2 
Elbow Pads,AS,ACC,Airport Bikes,DE,Germany South,AUG 2010,2010,8,75.00,5.17,167.37,172.54,2 
Elbow Pads,AS,ACC,Airport Bikes,DE,Germany South,JUL 2007,2007,7,112.50,7.43,240.07,247.50,3 
Elbow Pads,AS,ACC,Airport Bikes,DE,Germany South,JUN 2008,2008,6,112.50,7.54,243.68,251.22,3 
Elbow Pads,AS,ACC,Airport Bikes,DE,Germany South,APR 2009,2009,4,112.50,7.65,247.33,254.97,3 
Elbow Pads,AS,ACC,Airport Bikes,DE,Germany South,MAY 2010,2010,5,112.50,7.77,251.04,258.81,3 
Elbow Pads,AS,ACC,Airport Bikes,DE,Germany South,JUN 2010,2010,6,112.50,7.76,251.05,258.81,3 
Elbow Pads,AS,ACC,Airport Bikes,DE,Germany South,APR 2011,2011,4,112.50,7.88,254.81,262.69,3 
Elbow Pads,AS,ACC,Airport Bikes,DE,Germany South,MAY 2009,2009,5,150.00,10.19,329.77,339.96,4 
Elbow Pads,AS,ACC,Airport Bikes,DE,Germany South,JUN 2007,2007,6,187.50,12.37,400.13,412.50,5 
Elbow Pads,AS,ACC,Airport Bikes,DE,Germany South,MAY 2008,2008,5,187.50,12.56,406.13,418.69,5 
First Aid Kit,AS,ACC,Airport Bikes,DE,Germany South,AUG 2007,2007,8,20.00,1.32,42.68,44.00,1 
First Aid Kit,AS,ACC,Airport Bikes,DE,Germany South,FEB 2008,2008,2,40.00,2.68,86.65,89.33,2 
First Aid Kit,AS,ACC,Airport Bikes,DE,Germany South,MAR 2008,2008,3,40.00,2.68,86.65,89.33,2 
First Aid Kit,AS,ACC,Airport Bikes,DE,Germany South,DEC 2009,2009,12,40.00,2.72,87.93,90.65,2 
First Aid Kit,AS,ACC,Airport Bikes,DE,Germany South,NOV 2010,2010,11,40.00,2.76,89.26,92.02,2 
First Aid Kit,AS,ACC,Airport Bikes,DE,Germany South,JUN 2007,2007,6,60.00,3.96,128.05,132.01,3 
First Aid Kit,AS,ACC,Airport Bikes,DE,Germany South,FEB 2010,2010,2,60.00,4.15,133.88,138.03,3 
First Aid Kit,AS,ACC,Airport Bikes,DE,Germany South,DEC 2010,2010,12,60.00,4.15,133.88,138.03,3 
First Aid Kit,AS,ACC,Airport Bikes,DE,Germany South,JAN 2007,2007,1,80.00,5.28,170.74,176.01,4 
First Aid Kit,AS,ACC,Airport Bikes,DE,Germany South,MAR 2007,2007,3,80.00,5.28,170.74,176.01,4 
First Aid Kit,AS,ACC,Airport Bikes,DE,Germany South,APR 2007,2007,4,80.00,5.28,170.74,176.01,4 
First Aid Kit,AS,ACC,Airport Bikes,DE,Germany South,JAN 2008,2008,1,80.00,5.37,173.28,178.65,4 
First Aid Kit,AS,ACC,Airport Bikes,DE,Germany South,AUG 2008,2008,8,80.00,5.36,173.29,178.65,4 
First Aid Kit,AS,ACC,Airport Bikes,DE,Germany South,FEB 2009,2009,2,80.00,5.44,175.85,181.29,4 
First Aid Kit,AS,ACC,Airport Bikes,DE,Germany South,MAY 2009,2009,5,80.00,5.44,175.85,181.29,4 
First Aid Kit,AS,ACC,Airport Bikes,DE,Germany South,JUL 2009,2009,7,80.00,5.44,175.85,181.29,4 
First Aid Kit,AS,ACC,Airport Bikes,DE,Germany South,JAN 2010,2010,1,80.00,5.53,178.51,184.04,4 
First Aid Kit,AS,ACC,Airport Bikes,DE,Germany South,JUL 2010,2010,7,80.00,5.53,178.51,184.04,4 
First Aid Kit,AS,ACC,Airport Bikes,DE,Germany South,MAR 2011,2011,3,80.00,5.60,181.19,186.79,4 
