customer_id,age,gender,married,spending_time,game_genre,player_type,game
494,18-34,female,yes,114,card & board,socializers,Master Duel
495,18-34,male,yes,95,action & adventure,achievers,Fortnite
496,under 18,female,no,156,card & board,socializers,Prominence Poker
497,under 18,male,no,192,family & kids,achievers,Rec Room
498,55-64,male,yes,181,action & adventure,socializers,Fortnite
499,45-54,female,yes,10,family & kids,explorers,Rec Room
500,18-34,male,yes,158,family & kids,explorers,Minecraft
501,under 18,male,no,187,card & board,socializers,Scrabble
502,65+,male,yes,69,family & kids,killers,Rec Room
503,65+,male,yes,193,action & adventure,socializers,Grand Theft Auto V
504,18-34,male,yes,228,card & board,achievers,Master Duel
505,45-54,female,no,62,card & board,explorers,Prominence Poker
506,65+,male,yes,68,card & board,achievers,Scrabble
507,45-54,male,yes,45,card & board,achievers,Scrabble
508,18-34,male,yes,114,action & adventure,killers,Grand Theft Auto V
509,18-34,male,yes,189,family & kids,killers,Rec Room
510,65+,male,yes,123,card & board,killers,Prominence Poker
511,18-34,male,yes,234,action & adventure,socializers,Call of Duty
512,45-54,male,yes,104,family & kids,socializers,Minecraft
513,55-64,male,yes,45,card & board,explorers,Scrabble
514,under 18,male,no,142,action & adventure,socializers,Call of Duty
515,under 18,female,no,80,family & kids,socializers,Minecraft
516,55-64,male,yes,152,action & adventure,killers,Fortnite
517,18-34,female,yes,138,card & board,achievers,Prominence Poker
518,18-34,female,yes,208,card & board,killers,Prominence Poker
519,18-34,male,yes,144,action & adventure,killers,Call of Duty
520,18-34,female,yes,195,card & board,socializers,Prominence Poker
521,under 18,male,no,174,family & kids,killers,Minecraft
522,55-64,male,yes,21,card & board,achievers,Prominence Poker
523,55-64,male,yes,217,family & kids,explorers,Rec Room
524,18-34,female,no,208,family & kids,socializers,Minecraft
525,18-34,male,no,169,action & adventure,killers,Call of Duty
526,under 18,male,no,243,action & adventure,achievers,Fortnite
527,18-34,female,yes,27,action & adventure,socializers,Call of Duty
528,18-34,female,yes,210,family & kids,socializers,Minecraft
529,under 18,male,no,190,family & kids,killers,Minecraft
530,45-54,female,no,69,family & kids,explorers,ROBLOX
531,55-64,male,yes,119,family & kids,socializers,ROBLOX
532,under 18,female,no,183,action & adventure,socializers,Grand Theft Auto V
533,35-44,male,no,86,card & board,achievers,Prominence Poker
534,35-44,female,no,270,card & board,socializers,Master Duel
535,35-44,male,no,221,family & kids,killers,Minecraft
536,18-34,male,yes,224,card & board,killers,Master Duel
537,18-34,male,yes,287,family & kids,achievers,Minecraft
538,45-54,male,no,59,family & kids,socializers,ROBLOX
539,18-34,female,yes,104,card & board,socializers,Master Duel
540,18-34,female,yes,122,action & adventure,socializers,Call of Duty
541,under 18,female,no,183,action & adventure,explorers,Fortnite
542,65+,female,yes,101,card & board,socializers,Scrabble
543,under 18,female,no,227,family & kids,killers,Minecraft
544,under 18,female,no,133,card & board,socializers,Scrabble
545,45-54,male,yes,83,action & adventure,achievers,Fortnite
546,18-34,female,no,158,action & adventure,socializers,Fortnite
547,under 18,female,no,137,family & kids,socializers,Minecraft
548,45-54,male,yes,180,family & kids,socializers,ROBLOX
549,35-44,male,yes,135,action & adventure,achievers,Call of Duty
550,under 18,male,no,162,card & board,socializers,Scrabble
551,under 18,female,no,168,card & board,achievers,Prominence Poker
552,45-54,female,yes,111,action & adventure,socializers,Call of Duty
553,45-54,female,yes,84,card & board,achievers,Prominence Poker
554,under 18,male,no,305,action & adventure,killers,Call of Duty
555,65+,male,yes,90,card & board,socializers,Scrabble
556,45-54,male,no,145,card & board,explorers,Scrabble
557,18-34,female,no,235,card & board,explorers,Prominence Poker
558,65+,male,yes,74,action & adventure,socializers,Call of Duty
559,45-54,male,yes,136,action & adventure,socializers,Grand Theft Auto V
560,18-34,female,yes,114,family & kids,achievers,ROBLOX
561,55-64,male,yes,146,action & adventure,socializers,Call of Duty
562,18-34,female,yes,108,card & board,achievers,Master Duel
563,35-44,male,no,181,action & adventure,killers,Call of Duty
564,18-34,male,yes,261,family & kids,socializers,ROBLOX
565,18-34,female,no,136,card & board,socializers,Master Duel
566,65+,female,yes,185,card & board,socializers,Prominence Poker
567,18-34,male,yes,202,action & adventure,killers,Grand Theft Auto V
568,65+,male,yes,121,card & board,explorers,Master Duel
569,18-34,male,yes,171,action & adventure,achievers,Call of Duty
570,18-34,female,yes,74,family & kids,achievers,ROBLOX
571,18-34,male,no,198,action & adventure,achievers,Call of Duty
572,45-54,male,yes,31,action & adventure,explorers,Call of Duty
573,under 18,female,no,96,action & adventure,socializers,Call of Duty
574,45-54,female,yes,137,card & board,achievers,Master Duel
575,18-34,male,no,284,action & adventure,explorers,Fortnite
576,18-34,female,yes,117,card & board,socializers,Prominence Poker
577,45-54,male,no,87,action & adventure,killers,Fortnite
578,18-34,male,no,163,action & adventure,socializers,Call of Duty
579,35-44,female,no,161,family & kids,socializers,Rec Room
580,45-54,male,yes,47,action & adventure,socializers,Fortnite
581,18-34,male,yes,184,family & kids,killers,ROBLOX
582,under 18,female,no,84,card & board,socializers,Scrabble
583,18-34,male,no,275,action & adventure,killers,Call of Duty
584,65+,male,yes,76,action & adventure,socializers,Grand Theft Auto V
585,under 18,male,no,266,action & adventure,explorers,Grand Theft Auto V
586,18-34,female,yes,74,family & kids,explorers,Rec Room
587,18-34,female,yes,123,family & kids,socializers,ROBLOX
588,18-34,female,yes,97,card & board,socializers,Master Duel
589,45-54,male,no,124,action & adventure,socializers,Call of Duty
590,18-34,female,no,106,family & kids,achievers,ROBLOX
591,under 18,male,no,306,family & kids,killers,Minecraft
592,18-34,male,yes,206,action & adventure,killers,Grand Theft Auto V
593,55-64,male,yes,51,family & kids,socializers,Minecraft
594,18-34,male,yes,150,action & adventure,achievers,Call of Duty
595,35-44,male,yes,190,action & adventure,socializers,Call of Duty
596,under 18,female,no,211,family & kids,socializers,ROBLOX
597,under 18,female,no,161,card & board,explorers,Master Duel
598,under 18,female,no,157,family & kids,killers,ROBLOX
599,55-64,female,yes,109,action & adventure,explorers,Call of Duty
600,65+,male,yes,86,family & kids,achievers,ROBLOX
601,55-64,male,yes,115,action & adventure,killers,Call of Duty
602,18-34,female,no,136,family & kids,achievers,ROBLOX
603,55-64,female,yes,30,family & kids,socializers,ROBLOX
604,under 18,female,no,162,family & kids,killers,Rec Room
605,35-44,female,yes,196,action & adventure,explorers,Grand Theft Auto V
606,under 18,male,no,207,family & kids,killers,ROBLOX
607,18-34,female,yes,204,card & board,socializers,Master Duel
608,under 18,female,no,190,card & board,killers,Master Duel
609,45-54,male,no,40,action & adventure,socializers,Fortnite
610,55-64,male,yes,107,action & adventure,achievers,Fortnite
611,18-34,male,yes,194,action & adventure,killers,Fortnite
612,18-34,female,yes,109,action & adventure,socializers,Grand Theft Auto V
613,35-44,male,no,285,family & kids,achievers,Minecraft
614,18-34,female,no,35,card & board,explorers,Master Duel
615,under 18,female,no,221,family & kids,socializers,Minecraft
616,18-34,female,no,141,family & kids,socializers,ROBLOX
617,18-34,female,no,185,family & kids,achievers,Minecraft
618,55-64,female,yes,84,family & kids,explorers,Minecraft
619,18-34,female,no,140,family & kids,socializers,ROBLOX
620,55-64,female,yes,16,family & kids,socializers,ROBLOX
621,under 18,male,no,215,action & adventure,achievers,Fortnite
622,18-34,female,yes,98,action & adventure,socializers,Fortnite
623,18-34,female,yes,158,family & kids,explorers,ROBLOX
624,under 18,male,no,211,family & kids,killers,ROBLOX
625,under 18,male,no,252,action & adventure,achievers,Grand Theft Auto V
626,18-34,female,yes,87,card & board,socializers,Master Duel
627,under 18,female,no,223,card & board,socializers,Scrabble
628,under 18,female,no,124,family & kids,socializers,Rec Room
629,35-44,female,yes,42,action & adventure,socializers,Call of Duty
630,18-34,male,yes,124,card & board,explorers,Master Duel
631,18-34,female,yes,66,card & board,socializers,Master Duel
632,under 18,male,no,231,card & board,socializers,Prominence Poker
633,18-34,female,yes,147,action & adventure,socializers,Call of Duty
634,18-34,female,no,56,family & kids,achievers,Rec Room
635,55-64,male,yes,113,family & kids,explorers,ROBLOX
636,55-64,male,yes,143,card & board,achievers,Scrabble
637,65+,female,yes,56,family & kids,socializers,Rec Room
638,18-34,male,yes,164,action & adventure,killers,Call of Duty
639,under 18,male,no,187,card & board,achievers,Master Duel
640,under 18,male,no,366,action & adventure,killers,Call of Duty
641,35-44,male,no,279,action & adventure,socializers,Call of Duty
642,18-34,male,no,148,action & adventure,killers,Grand Theft Auto V
643,18-34,female,no,118,action & adventure,explorers,Fortnite
644,18-34,female,yes,140,family & kids,socializers,ROBLOX
645,under 18,male,no,191,action & adventure,killers,Call of Duty
646,18-34,male,no,189,action & adventure,killers,Fortnite
647,under 18,female,no,101,card & board,achievers,Prominence Poker
648,18-34,female,yes,120,family & kids,socializers,Rec Room
649,65+,male,yes,101,action & adventure,socializers,Call of Duty
650,18-34,female,yes,55,card & board,explorers,Master Duel
651,45-54,female,no,16,card & board,socializers,Master Duel
652,18-34,female,yes,97,action & adventure,socializers,Call of Duty
653,under 18,male,no,216,family & kids,achievers,ROBLOX
654,under 18,female,no,72,card & board,achievers,Master Duel
655,18-34,female,no,185,card & board,socializers,Master Duel
656,under 18,female,no,172,card & board,socializers,Master Duel
657,18-34,male,no,190,action & adventure,explorers,Grand Theft Auto V
658,35-44,female,yes,67,family & kids,socializers,ROBLOX
659,55-64,male,yes,93,family & kids,socializers,ROBLOX
660,35-44,male,yes,224,action & adventure,achievers,Call of Duty
661,35-44,male,yes,113,action & adventure,socializers,Grand Theft Auto V
662,65+,female,yes,77,family & kids,achievers,ROBLOX
663,35-44,male,no,321,action & adventure,explorers,Call of Duty
664,under 18,male,no,220,family & kids,achievers,Minecraft
665,18-34,male,yes,167,card & board,killers,Prominence Poker
666,35-44,female,no,255,family & kids,explorers,Minecraft
667,35-44,female,yes,90,action & adventure,achievers,Call of Duty
668,under 18,female,no,125,family & kids,explorers,Minecraft
669,under 18,male,no,222,family & kids,achievers,Rec Room
670,under 18,male,no,173,family & kids,explorers,ROBLOX
671,35-44,female,yes,94,family & kids,achievers,ROBLOX
672,18-34,male,no,254,card & board,killers,Prominence Poker
673,18-34,male,no,216,card & board,explorers,Scrabble
674,under 18,female,no,198,card & board,socializers,Prominence Poker
675,65+,male,yes,113,action & adventure,socializers,Fortnite
676,55-64,male,yes,96,card & board,explorers,Prominence Poker
677,35-44,male,yes,253,family & kids,achievers,Minecraft
678,under 18,male,no,228,action & adventure,killers,Fortnite
679,65+,male,yes,94,card & board,socializers,Prominence Poker
680,35-44,female,no,186,action & adventure,socializers,Call of Duty
681,45-54,female,yes,146,action & adventure,killers,Call of Duty
682,18-34,male,no,181,family & kids,explorers,Minecraft
683,under 18,male,no,264,family & kids,achievers,ROBLOX
684,under 18,male,no,233,action & adventure,killers,Fortnite
685,45-54,male,no,98,card & board,explorers,Scrabble
686,35-44,male,yes,47,action & adventure,achievers,Fortnite
687,55-64,female,yes,80,family & kids,socializers,ROBLOX
688,18-34,male,yes,200,family & kids,explorers,Minecraft
689,18-34,female,no,172,card & board,socializers,Master Duel
690,65+,male,yes,68,action & adventure,explorers,Call of Duty
691,18-34,female,yes,179,action & adventure,explorers,Call of Duty
692,under 18,female,no,121,card & board,socializers,Scrabble
693,18-34,female,yes,87,family & kids,socializers,Rec Room
694,55-64,male,yes,112,card & board,explorers,Master Duel
695,under 18,female,no,163,card & board,explorers,Prominence Poker
696,65+,male,yes,115,family & kids,socializers,Rec Room
697,55-64,male,yes,69,action & adventure,achievers,Call of Duty
698,65+,male,yes,73,action & adventure,socializers,Call of Duty
699,under 18,female,no,,family & kids,socializers,Minecraft
700,45-54,male,yes,173,card & board,explorers,Prominence Poker
701,18-34,female,no,202,card & board,explorers,Scrabble
702,18-34,female,yes,49,card & board,explorers,Scrabble
703,under 18,female,no,201,action & adventure,socializers,Call of Duty
704,18-34,female,no,165,action & adventure,achievers,Call of Duty
705,under 18,male,no,194,action & adventure,achievers,Call of Duty
706,18-34,male,no,176,action & adventure,killers,Call of Duty
707,18-34,female,yes,173,card & board,achievers,Prominence Poker
708,18-34,female,no,211,card & board,achievers,Scrabble
709,65+,male,yes,10,action & adventure,socializers,Fortnite
710,65+,male,yes,69,card & board,explorers,Scrabble
711,18-34,male,yes,123,card & board,achievers,Prominence Poker
712,under 18,male,no,267,family & kids,achievers,ROBLOX
713,45-54,male,no,10,action & adventure,socializers,Fortnite
714,under 18,male,no,181,family & kids,explorers,Rec Room
715,35-44,female,no,151,action & adventure,achievers,Fortnite
716,55-64,male,yes,101,action & adventure,socializers,Fortnite
717,35-44,male,yes,196,action & adventure,socializers,Call of Duty
718,65+,male,yes,152,family & kids,explorers,ROBLOX
719,under 18,female,no,131,family & kids,explorers,ROBLOX
720,18-34,female,yes,204,action & adventure,achievers,Call of Duty
721,18-34,female,yes,171,card & board,socializers,Prominence Poker
722,under 18,female,no,125,family & kids,socializers,ROBLOX
723,35-44,male,no,241,family & kids,socializers,ROBLOX
724,35-44,female,yes,63,family & kids,socializers,Minecraft
